timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T17:48:38.4499213+02:00,2,42572,Godot_v4.6.2-stable_win64,1.734,0.000,468.9,479.6,30,"19432:StreamDeck:cpu_total=7854.5:ws=86MB|31148:DisplayFusion:cpu_total=6822.0:ws=151MB|6348:Codex:cpu_total=5608.2:ws=292MB|18288:Creative Cloud:cpu_total=5011.8:ws=314MB|23548:LM Studio:cpu_total=2286.4:ws=92MB|9972:CurseForge:cpu_total=2022.3:ws=61MB|9240:steamwebhelper:cpu_total=1381.2:ws=346MB|6392:codex:cpu_total=1019.6:ws=143MB"
2026-06-25T17:48:40.5408052+02:00,4.2,42572,Godot_v4.6.2-stable_win64,3.672,1.953,573.1,777.5,31,"19432:StreamDeck:cpu_total=7855.0:ws=86MB|31148:DisplayFusion:cpu_total=6822.1:ws=151MB|6348:Codex:cpu_total=5609.4:ws=292MB|18288:Creative Cloud:cpu_total=5011.8:ws=314MB|23548:LM Studio:cpu_total=2286.4:ws=92MB|9972:CurseForge:cpu_total=2022.4:ws=61MB|9240:steamwebhelper:cpu_total=1381.2:ws=346MB|6392:codex:cpu_total=1019.6:ws=142MB"
2026-06-25T17:48:42.6043352+02:00,6.3,42572,Godot_v4.6.2-stable_win64,5.594,1.922,597.5,841.2,32,"19432:StreamDeck:cpu_total=7855.6:ws=86MB|31148:DisplayFusion:cpu_total=6822.2:ws=151MB|6348:Codex:cpu_total=5610.3:ws=316MB|18288:Creative Cloud:cpu_total=5011.8:ws=314MB|23548:LM Studio:cpu_total=2286.4:ws=92MB|9972:CurseForge:cpu_total=2022.4:ws=61MB|9240:steamwebhelper:cpu_total=1381.2:ws=346MB|6392:codex:cpu_total=1019.6:ws=143MB"
2026-06-25T17:48:44.6691472+02:00,8.3,42572,Godot_v4.6.2-stable_win64,8.281,2.688,702.0,1201.1,32,"19432:StreamDeck:cpu_total=7856.0:ws=86MB|31148:DisplayFusion:cpu_total=6822.3:ws=151MB|6348:Codex:cpu_total=5611.7:ws=315MB|18288:Creative Cloud:cpu_total=5011.8:ws=314MB|23548:LM Studio:cpu_total=2286.4:ws=92MB|9972:CurseForge:cpu_total=2022.5:ws=61MB|9240:steamwebhelper:cpu_total=1381.2:ws=346MB|6392:codex:cpu_total=1019.8:ws=140MB"
2026-06-25T17:48:46.7251589+02:00,10.4,42572,Godot_v4.6.2-stable_win64,10.375,2.094,706.1,1205.3,32,"19432:StreamDeck:cpu_total=7856.5:ws=86MB|31148:DisplayFusion:cpu_total=6822.4:ws=151MB|6348:Codex:cpu_total=5612.6:ws=310MB|18288:Creative Cloud:cpu_total=5011.8:ws=314MB|23548:LM Studio:cpu_total=2286.4:ws=92MB|9972:CurseForge:cpu_total=2022.5:ws=61MB|9240:steamwebhelper:cpu_total=1381.2:ws=346MB|6392:codex:cpu_total=1019.8:ws=140MB"
2026-06-25T17:48:48.7805845+02:00,12.4,42572,Godot_v4.6.2-stable_win64,12.453,2.078,706.1,1205.3,32,"19432:StreamDeck:cpu_total=7857.2:ws=86MB|31148:DisplayFusion:cpu_total=6822.5:ws=151MB|6348:Codex:cpu_total=5613.9:ws=310MB|18288:Creative Cloud:cpu_total=5011.8:ws=314MB|23548:LM Studio:cpu_total=2286.4:ws=92MB|9972:CurseForge:cpu_total=2022.5:ws=61MB|9240:steamwebhelper:cpu_total=1381.2:ws=346MB|6392:codex:cpu_total=1019.8:ws=139MB"
2026-06-25T17:48:50.8333217+02:00,14.5,42572,Godot_v4.6.2-stable_win64,14.500,2.047,714.4,1213.6,32,"19432:StreamDeck:cpu_total=7857.7:ws=86MB|31148:DisplayFusion:cpu_total=6822.6:ws=151MB|6348:Codex:cpu_total=5614.8:ws=291MB|18288:Creative Cloud:cpu_total=5011.8:ws=314MB|23548:LM Studio:cpu_total=2286.4:ws=92MB|9972:CurseForge:cpu_total=2022.7:ws=61MB|9240:steamwebhelper:cpu_total=1381.2:ws=346MB|6392:codex:cpu_total=1019.8:ws=139MB"
2026-06-25T17:48:52.8921789+02:00,16.6,42572,Godot_v4.6.2-stable_win64,16.594,2.094,714.4,1213.6,32,"19432:StreamDeck:cpu_total=7858.0:ws=86MB|31148:DisplayFusion:cpu_total=6822.7:ws=151MB|6348:Codex:cpu_total=5615.7:ws=291MB|18288:Creative Cloud:cpu_total=5011.8:ws=314MB|23548:LM Studio:cpu_total=2286.4:ws=92MB|9972:CurseForge:cpu_total=2022.7:ws=61MB|9240:steamwebhelper:cpu_total=1381.2:ws=346MB|6392:codex:cpu_total=1019.8:ws=139MB"
2026-06-25T17:48:54.9405168+02:00,18.6,42572,Godot_v4.6.2-stable_win64,18.656,2.062,714.4,1213.6,32,"19432:StreamDeck:cpu_total=7858.4:ws=86MB|31148:DisplayFusion:cpu_total=6822.9:ws=151MB|6348:Codex:cpu_total=5616.7:ws=292MB|18288:Creative Cloud:cpu_total=5011.8:ws=314MB|23548:LM Studio:cpu_total=2286.4:ws=92MB|9972:CurseForge:cpu_total=2022.7:ws=61MB|9240:steamwebhelper:cpu_total=1381.2:ws=346MB|6392:codex:cpu_total=1019.8:ws=139MB"
2026-06-25T17:48:56.9967761+02:00,20.7,42572,Godot_v4.6.2-stable_win64,20.734,2.078,718.3,1217.5,32,"19432:StreamDeck:cpu_total=7858.9:ws=87MB|31148:DisplayFusion:cpu_total=6823.0:ws=151MB|6348:Codex:cpu_total=5618.0:ws=316MB|18288:Creative Cloud:cpu_total=5011.9:ws=314MB|23548:LM Studio:cpu_total=2286.4:ws=92MB|9972:CurseForge:cpu_total=2022.8:ws=61MB|9240:steamwebhelper:cpu_total=1381.2:ws=346MB|6392:codex:cpu_total=1019.9:ws=139MB"
