timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T19:19:25.6637962+02:00,2,19552,Godot_v4.6.2-stable_win64,1.891,0.000,474.4,484.8,30,"19432:StreamDeck:cpu_total=8860.6:ws=74MB|31148:DisplayFusion:cpu_total=7049.2:ws=148MB|6348:Codex:cpu_total=6641.7:ws=294MB|18288:Creative Cloud:cpu_total=5253.7:ws=342MB|23548:LM Studio:cpu_total=2344.6:ws=84MB|9972:CurseForge:cpu_total=2095.2:ws=49MB|9240:steamwebhelper:cpu_total=1425.2:ws=358MB|9932:Codex:cpu_total=1182.5:ws=405MB"
2026-06-25T19:19:48.2569446+02:00,24.6,19552,Godot_v4.6.2-stable_win64,27.203,4.906,783.5,1563.3,33,"19432:StreamDeck:cpu_total=8871.2:ws=74MB|31148:DisplayFusion:cpu_total=7050.2:ws=148MB|6348:Codex:cpu_total=6652.9:ws=302MB|18288:Creative Cloud:cpu_total=5254.4:ws=342MB|23548:LM Studio:cpu_total=2345.0:ws=84MB|9972:CurseForge:cpu_total=2095.7:ws=49MB|9240:steamwebhelper:cpu_total=1425.4:ws=358MB|9932:Codex:cpu_total=1183.6:ws=350MB"
2026-06-25T19:19:50.2938161+02:00,26.7,19552,Godot_v4.6.2-stable_win64,35.156,7.953,808.7,1588.7,33,"19432:StreamDeck:cpu_total=8872.3:ws=74MB|31148:DisplayFusion:cpu_total=7050.3:ws=148MB|6348:Codex:cpu_total=6653.9:ws=294MB|18288:Creative Cloud:cpu_total=5254.4:ws=342MB|23548:LM Studio:cpu_total=2345.0:ws=84MB|9972:CurseForge:cpu_total=2095.7:ws=49MB|9240:steamwebhelper:cpu_total=1425.4:ws=358MB|9932:Codex:cpu_total=1183.9:ws=355MB"
2026-06-25T19:19:52.3562940+02:00,28.7,19552,Godot_v4.6.2-stable_win64,39.078,3.922,824.4,1604.1,33,"19432:StreamDeck:cpu_total=8873.3:ws=74MB|31148:DisplayFusion:cpu_total=7050.4:ws=148MB|6348:Codex:cpu_total=6654.7:ws=294MB|18288:Creative Cloud:cpu_total=5254.6:ws=342MB|23548:LM Studio:cpu_total=2345.0:ws=84MB|9972:CurseForge:cpu_total=2095.8:ws=49MB|9240:steamwebhelper:cpu_total=1425.4:ws=358MB|9932:Codex:cpu_total=1184.0:ws=356MB"
2026-06-25T19:19:54.3966882+02:00,30.8,19552,Godot_v4.6.2-stable_win64,41.141,2.062,824.4,1604.1,33,"19432:StreamDeck:cpu_total=8874.2:ws=74MB|31148:DisplayFusion:cpu_total=7050.5:ws=148MB|6348:Codex:cpu_total=6655.6:ws=294MB|18288:Creative Cloud:cpu_total=5254.6:ws=342MB|23548:LM Studio:cpu_total=2345.0:ws=84MB|9972:CurseForge:cpu_total=2095.8:ws=49MB|9240:steamwebhelper:cpu_total=1425.4:ws=358MB|9932:Codex:cpu_total=1184.0:ws=356MB"
2026-06-25T19:19:56.4437676+02:00,32.8,19552,Godot_v4.6.2-stable_win64,43.250,2.109,824.4,1604.1,33,"19432:StreamDeck:cpu_total=8874.8:ws=74MB|31148:DisplayFusion:cpu_total=7050.6:ws=148MB|6348:Codex:cpu_total=6656.5:ws=294MB|18288:Creative Cloud:cpu_total=5254.7:ws=342MB|23548:LM Studio:cpu_total=2345.3:ws=84MB|9972:CurseForge:cpu_total=2095.9:ws=49MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1184.0:ws=356MB"
2026-06-25T19:19:58.4998970+02:00,34.9,19552,Godot_v4.6.2-stable_win64,47.391,4.141,819.6,1601.8,33,"19432:StreamDeck:cpu_total=8876.0:ws=74MB|31148:DisplayFusion:cpu_total=7050.8:ws=148MB|6348:Codex:cpu_total=6657.8:ws=298MB|18288:Creative Cloud:cpu_total=5254.7:ws=342MB|23548:LM Studio:cpu_total=2345.3:ws=84MB|9972:CurseForge:cpu_total=2095.9:ws=49MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1184.2:ws=375MB"
2026-06-25T19:20:00.5567174+02:00,36.9,19552,Godot_v4.6.2-stable_win64,52.328,4.938,871.4,1659.6,33,"19432:StreamDeck:cpu_total=8876.7:ws=74MB|31148:DisplayFusion:cpu_total=7050.8:ws=148MB|6348:Codex:cpu_total=6658.7:ws=295MB|18288:Creative Cloud:cpu_total=5254.7:ws=342MB|23548:LM Studio:cpu_total=2345.3:ws=84MB|9972:CurseForge:cpu_total=2095.9:ws=49MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1184.6:ws=373MB"
2026-06-25T19:20:02.6156580+02:00,39,19552,Godot_v4.6.2-stable_win64,58.563,6.234,885.1,1669.3,33,"19432:StreamDeck:cpu_total=8877.6:ws=74MB|31148:DisplayFusion:cpu_total=7051.0:ws=148MB|6348:Codex:cpu_total=6659.8:ws=301MB|18288:Creative Cloud:cpu_total=5254.7:ws=342MB|23548:LM Studio:cpu_total=2345.3:ws=84MB|9972:CurseForge:cpu_total=2096.0:ws=49MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1185.1:ws=375MB"
2026-06-25T19:20:04.6756510+02:00,41.1,19552,Godot_v4.6.2-stable_win64,63.047,4.484,908.1,1692.2,33,"19432:StreamDeck:cpu_total=8878.2:ws=74MB|31148:DisplayFusion:cpu_total=7051.1:ws=148MB|6348:Codex:cpu_total=6660.8:ws=298MB|18288:Creative Cloud:cpu_total=5254.7:ws=342MB|23548:LM Studio:cpu_total=2345.3:ws=84MB|9972:CurseForge:cpu_total=2096.0:ws=49MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1185.3:ws=387MB"
2026-06-25T19:20:06.7220640+02:00,43.1,19552,Godot_v4.6.2-stable_win64,67.531,4.484,933.5,1717.5,33,"19432:StreamDeck:cpu_total=8879.1:ws=74MB|31148:DisplayFusion:cpu_total=7051.2:ws=148MB|6348:Codex:cpu_total=6661.6:ws=293MB|18288:Creative Cloud:cpu_total=5254.8:ws=342MB|23548:LM Studio:cpu_total=2345.3:ws=84MB|9972:CurseForge:cpu_total=2096.1:ws=49MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1185.6:ws=409MB"
2026-06-25T19:20:08.7714673+02:00,45.1,19552,Godot_v4.6.2-stable_win64,72.156,4.625,961.3,1745.4,33,"19432:StreamDeck:cpu_total=8880.2:ws=74MB|31148:DisplayFusion:cpu_total=7051.3:ws=148MB|6348:Codex:cpu_total=6662.6:ws=297MB|18288:Creative Cloud:cpu_total=5255.0:ws=342MB|23548:LM Studio:cpu_total=2345.3:ws=84MB|9972:CurseForge:cpu_total=2096.1:ws=49MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1185.8:ws=404MB"
2026-06-25T19:20:10.8198652+02:00,47.2,19552,Godot_v4.6.2-stable_win64,76.766,4.609,987.6,1775.8,33,"19432:StreamDeck:cpu_total=8881.1:ws=74MB|31148:DisplayFusion:cpu_total=7051.4:ws=148MB|6348:Codex:cpu_total=6663.5:ws=294MB|18288:Creative Cloud:cpu_total=5255.0:ws=342MB|23548:LM Studio:cpu_total=2345.4:ws=84MB|9972:CurseForge:cpu_total=2096.2:ws=49MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1186.1:ws=408MB"
2026-06-25T19:20:12.8878713+02:00,49.3,19552,Godot_v4.6.2-stable_win64,81.109,4.344,1012.5,1800.8,33,"19432:StreamDeck:cpu_total=8881.6:ws=74MB|31148:DisplayFusion:cpu_total=7051.5:ws=148MB|6348:Codex:cpu_total=6664.5:ws=301MB|18288:Creative Cloud:cpu_total=5255.0:ws=342MB|23548:LM Studio:cpu_total=2345.4:ws=84MB|9972:CurseForge:cpu_total=2096.2:ws=48MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1186.6:ws=411MB"
2026-06-25T19:20:14.9270454+02:00,51.3,19552,Godot_v4.6.2-stable_win64,83.375,2.266,1014.5,1802.7,33,"19432:StreamDeck:cpu_total=8882.5:ws=74MB|31148:DisplayFusion:cpu_total=7051.5:ws=148MB|6348:Codex:cpu_total=6665.3:ws=294MB|18288:Creative Cloud:cpu_total=5255.0:ws=342MB|23548:LM Studio:cpu_total=2345.4:ws=84MB|9972:CurseForge:cpu_total=2096.3:ws=48MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1186.7:ws=411MB"
2026-06-25T19:20:16.9881682+02:00,53.4,19552,Godot_v4.6.2-stable_win64,86.016,2.641,1014.6,1802.8,33,"19432:StreamDeck:cpu_total=8883.5:ws=74MB|31148:DisplayFusion:cpu_total=7051.7:ws=148MB|6348:Codex:cpu_total=6666.1:ws=294MB|18288:Creative Cloud:cpu_total=5255.4:ws=342MB|23548:LM Studio:cpu_total=2345.4:ws=84MB|9972:CurseForge:cpu_total=2096.3:ws=48MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1186.8:ws=405MB"
2026-06-25T19:20:19.0333010+02:00,55.4,19552,Godot_v4.6.2-stable_win64,87.297,1.281,393.6,362.1,13,"19432:StreamDeck:cpu_total=8884.4:ws=74MB|31148:DisplayFusion:cpu_total=7051.9:ws=148MB|6348:Codex:cpu_total=6667.3:ws=326MB|18288:Creative Cloud:cpu_total=5255.4:ws=342MB|23548:LM Studio:cpu_total=2345.5:ws=84MB|9972:CurseForge:cpu_total=2096.3:ws=48MB|9240:steamwebhelper:cpu_total=1425.5:ws=358MB|9932:Codex:cpu_total=1188.2:ws=461MB"
