timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T20:03:39.1506439+02:00,22.7,31844,Godot_v4.6.2-stable_win64,38.484,0.016,2580.3,3380.9,28,"19432:StreamDeck:cpu_total=10145.2:ws=69MB|6348:Codex:cpu_total=7875.0:ws=280MB|31148:DisplayFusion:cpu_total=7177.0:ws=126MB|18288:Creative Cloud:cpu_total=5331.5:ws=341MB|23548:LM Studio:cpu_total=2377.0:ws=80MB|9972:CurseForge:cpu_total=2137.5:ws=45MB|9240:steamwebhelper:cpu_total=1448.4:ws=354MB|9932:Codex:cpu_total=1259.5:ws=458MB"
2026-06-25T20:03:41.2160279+02:00,24.8,31844,Godot_v4.6.2-stable_win64,38.484,0.000,2580.3,3380.9,28,"19432:StreamDeck:cpu_total=10145.6:ws=69MB|6348:Codex:cpu_total=7875.9:ws=281MB|31148:DisplayFusion:cpu_total=7177.2:ws=126MB|18288:Creative Cloud:cpu_total=5331.6:ws=341MB|23548:LM Studio:cpu_total=2377.0:ws=80MB|9972:CurseForge:cpu_total=2137.5:ws=45MB|9240:steamwebhelper:cpu_total=1448.5:ws=354MB|9932:Codex:cpu_total=1259.6:ws=458MB"
2026-06-25T20:03:43.2934819+02:00,26.8,31844,Godot_v4.6.2-stable_win64,38.484,0.000,2580.3,3380.9,28,"19432:StreamDeck:cpu_total=10146.6:ws=69MB|6348:Codex:cpu_total=7877.0:ws=285MB|31148:DisplayFusion:cpu_total=7177.3:ws=126MB|18288:Creative Cloud:cpu_total=5331.6:ws=341MB|23548:LM Studio:cpu_total=2377.0:ws=80MB|9972:CurseForge:cpu_total=2137.6:ws=45MB|9240:steamwebhelper:cpu_total=1448.5:ws=354MB|9932:Codex:cpu_total=1259.6:ws=458MB"
2026-06-25T20:03:45.3441701+02:00,28.9,31844,Godot_v4.6.2-stable_win64,38.500,0.016,2580.3,3380.9,28,"19432:StreamDeck:cpu_total=10147.2:ws=69MB|6348:Codex:cpu_total=7877.9:ws=283MB|31148:DisplayFusion:cpu_total=7177.3:ws=126MB|18288:Creative Cloud:cpu_total=5331.6:ws=341MB|23548:LM Studio:cpu_total=2377.0:ws=80MB|9972:CurseForge:cpu_total=2137.7:ws=45MB|9240:steamwebhelper:cpu_total=1448.5:ws=354MB|9932:Codex:cpu_total=1259.7:ws=460MB"
2026-06-25T20:03:47.4101346+02:00,31,20364,Godot_v4.6.2-stable_win64,41.094,0.000,852.0,1614.0,33,"19432:StreamDeck:cpu_total=10148.0:ws=69MB|6348:Codex:cpu_total=7878.7:ws=282MB|31148:DisplayFusion:cpu_total=7177.5:ws=126MB|18288:Creative Cloud:cpu_total=5331.6:ws=341MB|23548:LM Studio:cpu_total=2377.1:ws=80MB|9972:CurseForge:cpu_total=2137.7:ws=45MB|9240:steamwebhelper:cpu_total=1448.5:ws=354MB|9932:Codex:cpu_total=1260.0:ws=363MB"
2026-06-25T20:03:49.4612777+02:00,33,20364,Godot_v4.6.2-stable_win64,43.203,2.109,852.0,1614.0,33,"19432:StreamDeck:cpu_total=10148.9:ws=69MB|6348:Codex:cpu_total=7879.5:ws=282MB|31148:DisplayFusion:cpu_total=7177.6:ws=126MB|18288:Creative Cloud:cpu_total=5331.9:ws=341MB|23548:LM Studio:cpu_total=2377.1:ws=80MB|9972:CurseForge:cpu_total=2137.8:ws=45MB|9240:steamwebhelper:cpu_total=1448.5:ws=354MB|9932:Codex:cpu_total=1260.0:ws=363MB"
2026-06-25T20:03:51.5049227+02:00,35.1,20364,Godot_v4.6.2-stable_win64,45.281,2.078,852.0,1614.0,33,"19432:StreamDeck:cpu_total=10149.8:ws=69MB|6348:Codex:cpu_total=7880.5:ws=282MB|31148:DisplayFusion:cpu_total=7177.7:ws=126MB|18288:Creative Cloud:cpu_total=5331.9:ws=341MB|23548:LM Studio:cpu_total=2377.1:ws=80MB|9972:CurseForge:cpu_total=2137.8:ws=45MB|9240:steamwebhelper:cpu_total=1448.5:ws=354MB|9932:Codex:cpu_total=1260.0:ws=363MB"
2026-06-25T20:03:53.5529050+02:00,37.1,20364,Godot_v4.6.2-stable_win64,47.406,2.125,852.0,1614.0,33,"19432:StreamDeck:cpu_total=10150.4:ws=69MB|6348:Codex:cpu_total=7881.5:ws=282MB|31148:DisplayFusion:cpu_total=7177.8:ws=126MB|18288:Creative Cloud:cpu_total=5331.9:ws=341MB|23548:LM Studio:cpu_total=2377.1:ws=80MB|9972:CurseForge:cpu_total=2137.9:ws=45MB|9240:steamwebhelper:cpu_total=1448.5:ws=354MB|9932:Codex:cpu_total=1260.0:ws=365MB"
2026-06-25T20:03:55.6218613+02:00,39.2,20364,Godot_v4.6.2-stable_win64,49.500,2.094,852.0,1614.0,33,"19432:StreamDeck:cpu_total=10151.4:ws=69MB|6348:Codex:cpu_total=7882.8:ws=287MB|31148:DisplayFusion:cpu_total=7177.9:ws=127MB|18288:Creative Cloud:cpu_total=5331.9:ws=341MB|23548:LM Studio:cpu_total=2377.1:ws=80MB|9972:CurseForge:cpu_total=2138.0:ws=45MB|9240:steamwebhelper:cpu_total=1448.5:ws=354MB|9932:Codex:cpu_total=1260.1:ws=366MB"
2026-06-25T20:03:57.6700107+02:00,41.2,20364,Godot_v4.6.2-stable_win64,53.500,4.000,841.1,1604.4,33,"19432:StreamDeck:cpu_total=10152.3:ws=69MB|6348:Codex:cpu_total=7883.8:ws=284MB|31148:DisplayFusion:cpu_total=7178.0:ws=126MB|18288:Creative Cloud:cpu_total=5332.0:ws=341MB|23548:LM Studio:cpu_total=2377.1:ws=80MB|9972:CurseForge:cpu_total=2138.0:ws=45MB|9240:steamwebhelper:cpu_total=1448.5:ws=354MB|9932:Codex:cpu_total=1260.2:ws=367MB"
2026-06-25T20:03:59.7414794+02:00,43.3,20364,Godot_v4.6.2-stable_win64,58.125,4.625,862.1,1623.4,33,"19432:StreamDeck:cpu_total=10153.2:ws=69MB|6348:Codex:cpu_total=7884.8:ws=291MB|31148:DisplayFusion:cpu_total=7178.1:ws=126MB|18288:Creative Cloud:cpu_total=5332.1:ws=341MB|23548:LM Studio:cpu_total=2377.3:ws=80MB|9972:CurseForge:cpu_total=2138.1:ws=45MB|9240:steamwebhelper:cpu_total=1448.6:ws=354MB|9932:Codex:cpu_total=1260.4:ws=370MB"
2026-06-25T20:04:01.7946861+02:00,45.4,20364,Godot_v4.6.2-stable_win64,64.453,6.328,893.1,1654.2,33,"19432:StreamDeck:cpu_total=10154.0:ws=69MB|6348:Codex:cpu_total=7885.8:ws=289MB|31148:DisplayFusion:cpu_total=7178.3:ws=126MB|18288:Creative Cloud:cpu_total=5332.1:ws=341MB|23548:LM Studio:cpu_total=2377.3:ws=80MB|9972:CurseForge:cpu_total=2138.1:ws=45MB|9240:steamwebhelper:cpu_total=1448.6:ws=354MB|9932:Codex:cpu_total=1260.6:ws=344MB"
2026-06-25T20:04:03.8630808+02:00,47.4,20364,Godot_v4.6.2-stable_win64,69.141,4.688,849.3,1614.5,33,"19432:StreamDeck:cpu_total=10154.9:ws=69MB|6348:Codex:cpu_total=7886.8:ws=284MB|31148:DisplayFusion:cpu_total=7178.4:ws=126MB|18288:Creative Cloud:cpu_total=5332.1:ws=341MB|23548:LM Studio:cpu_total=2377.4:ws=80MB|9972:CurseForge:cpu_total=2138.2:ws=45MB|9240:steamwebhelper:cpu_total=1448.6:ws=354MB|9932:Codex:cpu_total=1260.6:ws=347MB"
2026-06-25T20:04:05.9174309+02:00,49.5,20364,Godot_v4.6.2-stable_win64,73.719,4.578,867.6,1632.1,33,"19432:StreamDeck:cpu_total=10155.9:ws=69MB|6348:Codex:cpu_total=7888.0:ws=293MB|31148:DisplayFusion:cpu_total=7178.5:ws=126MB|18288:Creative Cloud:cpu_total=5332.1:ws=341MB|23548:LM Studio:cpu_total=2377.4:ws=80MB|9972:CurseForge:cpu_total=2138.2:ws=45MB|9240:steamwebhelper:cpu_total=1448.6:ws=354MB|9932:Codex:cpu_total=1260.7:ws=347MB"
2026-06-25T20:04:07.9606203+02:00,51.5,20364,Godot_v4.6.2-stable_win64,78.016,4.297,889.1,1650.0,33,"19432:StreamDeck:cpu_total=10156.7:ws=69MB|6348:Codex:cpu_total=7889.1:ws=284MB|31148:DisplayFusion:cpu_total=7178.7:ws=126MB|18288:Creative Cloud:cpu_total=5332.1:ws=341MB|23548:LM Studio:cpu_total=2377.4:ws=80MB|9972:CurseForge:cpu_total=2138.3:ws=45MB|9240:steamwebhelper:cpu_total=1448.7:ws=354MB|9932:Codex:cpu_total=1260.7:ws=352MB"
2026-06-25T20:04:10.0143802+02:00,53.6,20364,Godot_v4.6.2-stable_win64,82.484,4.469,911.9,1676.9,33,"19432:StreamDeck:cpu_total=10157.6:ws=69MB|6348:Codex:cpu_total=7890.0:ws=292MB|31148:DisplayFusion:cpu_total=7178.8:ws=126MB|18288:Creative Cloud:cpu_total=5332.3:ws=341MB|23548:LM Studio:cpu_total=2377.4:ws=80MB|9972:CurseForge:cpu_total=2138.4:ws=45MB|9240:steamwebhelper:cpu_total=1448.7:ws=354MB|9932:Codex:cpu_total=1261.1:ws=344MB"
2026-06-25T20:04:12.0761483+02:00,55.6,20364,Godot_v4.6.2-stable_win64,87.078,4.594,939.5,1704.4,33,"19432:StreamDeck:cpu_total=10158.1:ws=69MB|6348:Codex:cpu_total=7891.0:ws=285MB|31148:DisplayFusion:cpu_total=7179.0:ws=126MB|18288:Creative Cloud:cpu_total=5332.3:ws=341MB|23548:LM Studio:cpu_total=2377.4:ws=80MB|9972:CurseForge:cpu_total=2138.4:ws=44MB|9240:steamwebhelper:cpu_total=1448.7:ws=354MB|9932:Codex:cpu_total=1261.2:ws=347MB"
