timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T18:02:54.9518184+02:00,45.2,45616,Godot_v4.6.2-stable_win64,60.406,2.047,868.8,1653.6,33,"19432:StreamDeck:cpu_total=8200.5:ws=85MB|31148:DisplayFusion:cpu_total=6872.3:ws=152MB|6348:Codex:cpu_total=6042.1:ws=306MB|18288:Creative Cloud:cpu_total=5018.8:ws=313MB|23548:LM Studio:cpu_total=2296.3:ws=88MB|9972:CurseForge:cpu_total=2041.0:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=344MB|6392:codex:cpu_total=1055.6:ws=144MB"
2026-06-25T18:02:56.9951195+02:00,47.3,45616,Godot_v4.6.2-stable_win64,62.547,2.141,868.8,1653.6,33,"19432:StreamDeck:cpu_total=8201.3:ws=85MB|31148:DisplayFusion:cpu_total=6872.4:ws=152MB|6348:Codex:cpu_total=6042.9:ws=301MB|18288:Creative Cloud:cpu_total=5018.8:ws=313MB|23548:LM Studio:cpu_total=2296.3:ws=88MB|9972:CurseForge:cpu_total=2041.1:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=344MB|6392:codex:cpu_total=1055.6:ws=143MB"
2026-06-25T18:02:59.0394920+02:00,49.3,45616,Godot_v4.6.2-stable_win64,64.672,2.125,868.8,1653.6,33,"19432:StreamDeck:cpu_total=8202.0:ws=85MB|31148:DisplayFusion:cpu_total=6872.5:ws=152MB|6348:Codex:cpu_total=6043.9:ws=310MB|18288:Creative Cloud:cpu_total=5018.8:ws=313MB|23548:LM Studio:cpu_total=2296.3:ws=88MB|9972:CurseForge:cpu_total=2041.1:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=344MB|6392:codex:cpu_total=1055.6:ws=143MB"
2026-06-25T18:03:01.0908807+02:00,51.4,45616,Godot_v4.6.2-stable_win64,66.844,2.172,868.8,1653.6,33,"19432:StreamDeck:cpu_total=8202.4:ws=85MB|31148:DisplayFusion:cpu_total=6872.6:ws=152MB|6348:Codex:cpu_total=6045.1:ws=304MB|18288:Creative Cloud:cpu_total=5018.8:ws=313MB|23548:LM Studio:cpu_total=2296.3:ws=88MB|9972:CurseForge:cpu_total=2041.1:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=344MB|6392:codex:cpu_total=1055.6:ws=143MB"
2026-06-25T18:03:03.1246555+02:00,53.4,45616,Godot_v4.6.2-stable_win64,69.219,2.375,868.8,1653.6,33,"19432:StreamDeck:cpu_total=8203.4:ws=85MB|31148:DisplayFusion:cpu_total=6872.7:ws=152MB|6348:Codex:cpu_total=6045.8:ws=304MB|18288:Creative Cloud:cpu_total=5018.8:ws=313MB|23548:LM Studio:cpu_total=2296.3:ws=88MB|9972:CurseForge:cpu_total=2041.1:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=345MB|6392:codex:cpu_total=1055.6:ws=143MB"
2026-06-25T18:03:05.1730473+02:00,55.4,45616,Godot_v4.6.2-stable_win64,71.297,2.078,868.8,1653.6,33,"19432:StreamDeck:cpu_total=8203.9:ws=85MB|31148:DisplayFusion:cpu_total=6872.8:ws=152MB|6348:Codex:cpu_total=6046.7:ws=304MB|18288:Creative Cloud:cpu_total=5018.8:ws=313MB|23548:LM Studio:cpu_total=2296.4:ws=88MB|9972:CurseForge:cpu_total=2041.2:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=345MB|6392:codex:cpu_total=1055.6:ws=144MB"
2026-06-25T18:03:07.2237289+02:00,57.5,45616,Godot_v4.6.2-stable_win64,73.344,2.047,868.8,1653.6,33,"19432:StreamDeck:cpu_total=8204.6:ws=85MB|31148:DisplayFusion:cpu_total=6872.9:ws=152MB|6348:Codex:cpu_total=6047.7:ws=305MB|18288:Creative Cloud:cpu_total=5018.8:ws=313MB|23548:LM Studio:cpu_total=2296.4:ws=88MB|9972:CurseForge:cpu_total=2041.2:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=345MB|6392:codex:cpu_total=1055.6:ws=143MB"
2026-06-25T18:03:09.2922826+02:00,59.5,45616,Godot_v4.6.2-stable_win64,75.406,2.062,868.9,1653.5,32,"19432:StreamDeck:cpu_total=8205.6:ws=85MB|31148:DisplayFusion:cpu_total=6873.1:ws=152MB|6348:Codex:cpu_total=6048.4:ws=312MB|18288:Creative Cloud:cpu_total=5018.9:ws=313MB|23548:LM Studio:cpu_total=2296.4:ws=88MB|9972:CurseForge:cpu_total=2041.2:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=345MB|6392:codex:cpu_total=1055.7:ws=143MB"
2026-06-25T18:03:11.3300684+02:00,61.6,45616,Godot_v4.6.2-stable_win64,77.453,2.047,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8206.2:ws=85MB|31148:DisplayFusion:cpu_total=6873.1:ws=152MB|6348:Codex:cpu_total=6049.2:ws=309MB|18288:Creative Cloud:cpu_total=5018.9:ws=313MB|23548:LM Studio:cpu_total=2296.4:ws=88MB|9972:CurseForge:cpu_total=2041.2:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=345MB|6392:codex:cpu_total=1055.7:ws=143MB"
2026-06-25T18:03:13.3842306+02:00,63.7,45616,Godot_v4.6.2-stable_win64,79.641,2.188,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8207.0:ws=85MB|31148:DisplayFusion:cpu_total=6873.3:ws=152MB|6348:Codex:cpu_total=6050.2:ws=304MB|18288:Creative Cloud:cpu_total=5018.9:ws=313MB|23548:LM Studio:cpu_total=2296.5:ws=88MB|9972:CurseForge:cpu_total=2041.3:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=345MB|6392:codex:cpu_total=1055.7:ws=143MB"
2026-06-25T18:03:15.4311426+02:00,65.7,45616,Godot_v4.6.2-stable_win64,81.922,2.281,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8207.4:ws=85MB|31148:DisplayFusion:cpu_total=6873.3:ws=152MB|6348:Codex:cpu_total=6051.1:ws=309MB|18288:Creative Cloud:cpu_total=5018.9:ws=313MB|23548:LM Studio:cpu_total=2296.5:ws=88MB|9972:CurseForge:cpu_total=2041.3:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=345MB|6392:codex:cpu_total=1055.7:ws=144MB"
2026-06-25T18:03:17.4951490+02:00,67.8,45616,Godot_v4.6.2-stable_win64,84.344,2.422,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8207.9:ws=85MB|31148:DisplayFusion:cpu_total=6873.4:ws=152MB|6348:Codex:cpu_total=6051.9:ws=305MB|18288:Creative Cloud:cpu_total=5018.9:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.4:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=344MB|6392:codex:cpu_total=1055.8:ws=143MB"
2026-06-25T18:03:19.5330908+02:00,69.8,45616,Godot_v4.6.2-stable_win64,86.391,2.047,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8208.5:ws=85MB|31148:DisplayFusion:cpu_total=6873.5:ws=152MB|6348:Codex:cpu_total=6053.0:ws=312MB|18288:Creative Cloud:cpu_total=5018.9:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.4:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=344MB|6392:codex:cpu_total=1055.8:ws=143MB"
2026-06-25T18:03:21.5827444+02:00,71.9,45616,Godot_v4.6.2-stable_win64,88.453,2.062,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8209.0:ws=85MB|31148:DisplayFusion:cpu_total=6873.6:ws=152MB|6348:Codex:cpu_total=6053.9:ws=304MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.4:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=344MB|6392:codex:cpu_total=1055.8:ws=143MB"
2026-06-25T18:03:23.6423217+02:00,73.9,45616,Godot_v4.6.2-stable_win64,90.938,2.484,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8209.5:ws=85MB|31148:DisplayFusion:cpu_total=6873.7:ws=152MB|6348:Codex:cpu_total=6054.8:ws=306MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.5:ws=56MB|9240:steamwebhelper:cpu_total=1389.5:ws=345MB|6392:codex:cpu_total=1055.8:ws=143MB"
2026-06-25T18:03:25.6886734+02:00,76,45616,Godot_v4.6.2-stable_win64,93.344,2.406,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8210.3:ws=85MB|31148:DisplayFusion:cpu_total=6873.8:ws=152MB|6348:Codex:cpu_total=6055.7:ws=304MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.5:ws=56MB|9240:steamwebhelper:cpu_total=1389.6:ws=345MB|6392:codex:cpu_total=1055.8:ws=143MB"
2026-06-25T18:03:27.7310535+02:00,78,45616,Godot_v4.6.2-stable_win64,95.453,2.109,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8211.0:ws=85MB|31148:DisplayFusion:cpu_total=6873.9:ws=152MB|6348:Codex:cpu_total=6056.6:ws=306MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.5:ws=56MB|9240:steamwebhelper:cpu_total=1389.6:ws=345MB|6392:codex:cpu_total=1055.8:ws=143MB"
2026-06-25T18:03:29.7709381+02:00,80.1,45616,Godot_v4.6.2-stable_win64,97.594,2.141,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8211.7:ws=85MB|31148:DisplayFusion:cpu_total=6874.0:ws=152MB|6348:Codex:cpu_total=6057.7:ws=311MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.5:ws=56MB|9240:steamwebhelper:cpu_total=1389.6:ws=345MB|6392:codex:cpu_total=1055.8:ws=143MB"
2026-06-25T18:03:31.8131601+02:00,82.1,45616,Godot_v4.6.2-stable_win64,99.703,2.109,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8212.4:ws=85MB|31148:DisplayFusion:cpu_total=6874.0:ws=152MB|6348:Codex:cpu_total=6058.9:ws=308MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.6:ws=56MB|9240:steamwebhelper:cpu_total=1389.7:ws=345MB|6392:codex:cpu_total=1055.9:ws=143MB"
2026-06-25T18:03:33.8642512+02:00,84.1,45616,Godot_v4.6.2-stable_win64,101.734,2.031,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8213.5:ws=85MB|31148:DisplayFusion:cpu_total=6874.2:ws=152MB|6348:Codex:cpu_total=6060.1:ws=311MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.6:ws=56MB|9240:steamwebhelper:cpu_total=1389.7:ws=345MB|6392:codex:cpu_total=1055.9:ws=143MB"
2026-06-25T18:03:35.9112545+02:00,86.2,45616,Godot_v4.6.2-stable_win64,103.891,2.156,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8214.5:ws=85MB|31148:DisplayFusion:cpu_total=6874.2:ws=152MB|6348:Codex:cpu_total=6061.0:ws=301MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.6:ws=56MB|9240:steamwebhelper:cpu_total=1389.7:ws=345MB|6392:codex:cpu_total=1055.9:ws=143MB"
2026-06-25T18:03:37.9558544+02:00,88.2,45616,Godot_v4.6.2-stable_win64,106.359,2.469,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8215.3:ws=85MB|31148:DisplayFusion:cpu_total=6874.3:ws=152MB|6348:Codex:cpu_total=6062.1:ws=302MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.7:ws=56MB|9240:steamwebhelper:cpu_total=1389.7:ws=345MB|6392:codex:cpu_total=1055.9:ws=143MB"
