timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T18:05:49.0485776+02:00,2,22720,Godot_v4.6.2-stable_win64,1.906,0.000,475.2,485.7,30,"19432:StreamDeck:cpu_total=8282.6:ws=85MB|31148:DisplayFusion:cpu_total=6880.6:ws=152MB|6348:Codex:cpu_total=6128.9:ws=306MB|18288:Creative Cloud:cpu_total=5020.4:ws=313MB|23548:LM Studio:cpu_total=2298.8:ws=88MB|9972:CurseForge:cpu_total=2044.3:ws=56MB|9240:steamwebhelper:cpu_total=1391.1:ws=344MB|9932:Codex:cpu_total=1072.0:ws=427MB"
2026-06-25T18:06:26.0010653+02:00,39,22720,Godot_v4.6.2-stable_win64,61.063,3.938,925.0,1704.3,33,"19432:StreamDeck:cpu_total=8301.4:ws=85MB|31148:DisplayFusion:cpu_total=6882.9:ws=152MB|6348:Codex:cpu_total=6146.5:ws=309MB|18288:Creative Cloud:cpu_total=5020.5:ws=313MB|23548:LM Studio:cpu_total=2299.4:ws=88MB|9972:CurseForge:cpu_total=2045.0:ws=56MB|9240:steamwebhelper:cpu_total=1391.3:ws=344MB|9932:Codex:cpu_total=1076.1:ws=450MB"
2026-06-25T18:06:28.0531452+02:00,41.1,22720,Godot_v4.6.2-stable_win64,65.688,4.625,920.5,1701.1,33,"19432:StreamDeck:cpu_total=8302.2:ws=85MB|31148:DisplayFusion:cpu_total=6883.0:ws=152MB|6348:Codex:cpu_total=6147.5:ws=312MB|18288:Creative Cloud:cpu_total=5020.5:ws=313MB|23548:LM Studio:cpu_total=2299.4:ws=88MB|9972:CurseForge:cpu_total=2045.0:ws=56MB|9240:steamwebhelper:cpu_total=1391.3:ws=344MB|9932:Codex:cpu_total=1076.4:ws=444MB"
2026-06-25T18:06:30.0982474+02:00,43.1,22720,Godot_v4.6.2-stable_win64,70.188,4.500,937.2,1721.3,33,"19432:StreamDeck:cpu_total=8303.2:ws=85MB|31148:DisplayFusion:cpu_total=6883.1:ws=152MB|6348:Codex:cpu_total=6148.5:ws=308MB|18288:Creative Cloud:cpu_total=5020.6:ws=313MB|23548:LM Studio:cpu_total=2299.4:ws=88MB|9972:CurseForge:cpu_total=2045.1:ws=56MB|9240:steamwebhelper:cpu_total=1391.4:ws=344MB|9932:Codex:cpu_total=1076.8:ws=446MB"
2026-06-25T18:06:32.1612585+02:00,45.2,22720,Godot_v4.6.2-stable_win64,72.484,2.297,940.5,1724.0,33,"19432:StreamDeck:cpu_total=8304.1:ws=85MB|31148:DisplayFusion:cpu_total=6883.2:ws=152MB|6348:Codex:cpu_total=6150.0:ws=316MB|18288:Creative Cloud:cpu_total=5020.6:ws=313MB|23548:LM Studio:cpu_total=2299.4:ws=88MB|9972:CurseForge:cpu_total=2045.1:ws=56MB|9240:steamwebhelper:cpu_total=1391.4:ws=344MB|9932:Codex:cpu_total=1077.1:ws=445MB"
2026-06-25T18:06:34.2041781+02:00,47.2,22720,Godot_v4.6.2-stable_win64,74.609,2.125,940.6,1724.0,33,"19432:StreamDeck:cpu_total=8304.9:ws=85MB|31148:DisplayFusion:cpu_total=6883.3:ws=152MB|6348:Codex:cpu_total=6150.8:ws=309MB|18288:Creative Cloud:cpu_total=5020.6:ws=313MB|23548:LM Studio:cpu_total=2299.4:ws=88MB|9972:CurseForge:cpu_total=2045.2:ws=56MB|9240:steamwebhelper:cpu_total=1391.4:ws=344MB|9932:Codex:cpu_total=1077.3:ws=454MB"
2026-06-25T18:06:36.2497594+02:00,49.3,22720,Godot_v4.6.2-stable_win64,76.813,2.203,941.5,1725.2,33,"19432:StreamDeck:cpu_total=8305.8:ws=85MB|31148:DisplayFusion:cpu_total=6883.4:ws=152MB|6348:Codex:cpu_total=6151.8:ws=307MB|18288:Creative Cloud:cpu_total=5020.6:ws=313MB|23548:LM Studio:cpu_total=2299.4:ws=88MB|9972:CurseForge:cpu_total=2045.2:ws=56MB|9240:steamwebhelper:cpu_total=1391.4:ws=344MB|9932:Codex:cpu_total=1077.6:ws=469MB"
2026-06-25T18:06:38.3019446+02:00,51.3,22720,Godot_v4.6.2-stable_win64,79.125,2.312,941.7,1725.2,33,"19432:StreamDeck:cpu_total=8306.0:ws=85MB|31148:DisplayFusion:cpu_total=6883.5:ws=152MB|6348:Codex:cpu_total=6152.7:ws=314MB|18288:Creative Cloud:cpu_total=5020.6:ws=313MB|23548:LM Studio:cpu_total=2299.4:ws=88MB|9972:CurseForge:cpu_total=2045.3:ws=56MB|9240:steamwebhelper:cpu_total=1391.4:ws=344MB|9932:Codex:cpu_total=1077.8:ws=468MB"
2026-06-25T18:06:40.3526128+02:00,53.4,22720,Godot_v4.6.2-stable_win64,81.344,2.219,941.9,1725.2,33,"19432:StreamDeck:cpu_total=8306.9:ws=85MB|31148:DisplayFusion:cpu_total=6883.6:ws=152MB|6348:Codex:cpu_total=6153.7:ws=306MB|18288:Creative Cloud:cpu_total=5020.7:ws=313MB|23548:LM Studio:cpu_total=2299.6:ws=88MB|9972:CurseForge:cpu_total=2045.3:ws=56MB|9240:steamwebhelper:cpu_total=1391.4:ws=344MB|9932:Codex:cpu_total=1078.1:ws=469MB"
2026-06-25T18:06:42.4070683+02:00,55.4,22720,Godot_v4.6.2-stable_win64,83.703,2.359,941.9,1725.2,33,"19432:StreamDeck:cpu_total=8308.0:ws=85MB|31148:DisplayFusion:cpu_total=6883.6:ws=152MB|6348:Codex:cpu_total=6154.7:ws=315MB|18288:Creative Cloud:cpu_total=5020.7:ws=313MB|23548:LM Studio:cpu_total=2299.6:ws=88MB|9972:CurseForge:cpu_total=2045.4:ws=56MB|9240:steamwebhelper:cpu_total=1391.5:ws=344MB|9932:Codex:cpu_total=1078.7:ws=468MB"
2026-06-25T18:06:44.4562159+02:00,57.5,22720,Godot_v4.6.2-stable_win64,85.984,2.281,942.0,1725.2,33,"19432:StreamDeck:cpu_total=8309.0:ws=85MB|31148:DisplayFusion:cpu_total=6883.8:ws=152MB|6348:Codex:cpu_total=6155.7:ws=307MB|18288:Creative Cloud:cpu_total=5020.7:ws=313MB|23548:LM Studio:cpu_total=2299.6:ws=88MB|9972:CurseForge:cpu_total=2045.4:ws=56MB|9240:steamwebhelper:cpu_total=1391.5:ws=344MB|9932:Codex:cpu_total=1079.0:ws=469MB"
2026-06-25T18:06:46.5188841+02:00,59.5,22720,Godot_v4.6.2-stable_win64,88.109,2.125,942.0,1725.1,32,"19432:StreamDeck:cpu_total=8310.0:ws=85MB|31148:DisplayFusion:cpu_total=6883.8:ws=152MB|6348:Codex:cpu_total=6156.6:ws=307MB|18288:Creative Cloud:cpu_total=5020.7:ws=313MB|23548:LM Studio:cpu_total=2299.6:ws=88MB|9972:CurseForge:cpu_total=2045.4:ws=56MB|9240:steamwebhelper:cpu_total=1391.5:ws=345MB|9932:Codex:cpu_total=1079.5:ws=433MB"
2026-06-25T18:06:48.5682479+02:00,61.6,22720,Godot_v4.6.2-stable_win64,90.203,2.094,942.0,1725.0,29,"19432:StreamDeck:cpu_total=8311.0:ws=85MB|31148:DisplayFusion:cpu_total=6883.9:ws=152MB|6348:Codex:cpu_total=6157.7:ws=307MB|18288:Creative Cloud:cpu_total=5020.7:ws=313MB|23548:LM Studio:cpu_total=2299.6:ws=88MB|9972:CurseForge:cpu_total=2045.5:ws=56MB|9240:steamwebhelper:cpu_total=1391.5:ws=344MB|9932:Codex:cpu_total=1079.7:ws=435MB"
2026-06-25T18:06:50.6238414+02:00,63.6,22720,Godot_v4.6.2-stable_win64,92.328,2.125,942.0,1725.1,29,"19432:StreamDeck:cpu_total=8311.9:ws=85MB|31148:DisplayFusion:cpu_total=6884.0:ws=152MB|6348:Codex:cpu_total=6158.4:ws=309MB|18288:Creative Cloud:cpu_total=5020.9:ws=313MB|23548:LM Studio:cpu_total=2299.6:ws=88MB|9972:CurseForge:cpu_total=2045.5:ws=56MB|9240:steamwebhelper:cpu_total=1391.5:ws=344MB|9932:Codex:cpu_total=1079.9:ws=432MB"
2026-06-25T18:06:52.7034562+02:00,65.7,22720,Godot_v4.6.2-stable_win64,94.406,2.078,942.1,1725.1,29,"19432:StreamDeck:cpu_total=8312.7:ws=85MB|31148:DisplayFusion:cpu_total=6884.1:ws=152MB|6348:Codex:cpu_total=6159.8:ws=310MB|18288:Creative Cloud:cpu_total=5020.9:ws=313MB|23548:LM Studio:cpu_total=2299.6:ws=88MB|9972:CurseForge:cpu_total=2045.5:ws=56MB|9240:steamwebhelper:cpu_total=1391.5:ws=344MB|9932:Codex:cpu_total=1080.2:ws=432MB"
2026-06-25T18:06:54.7368825+02:00,67.8,22720,Godot_v4.6.2-stable_win64,96.578,2.172,963.7,1745.5,29,"19432:StreamDeck:cpu_total=8313.5:ws=85MB|31148:DisplayFusion:cpu_total=6884.2:ws=152MB|6348:Codex:cpu_total=6160.8:ws=309MB|18288:Creative Cloud:cpu_total=5020.9:ws=313MB|23548:LM Studio:cpu_total=2299.7:ws=88MB|9972:CurseForge:cpu_total=2045.6:ws=56MB|9240:steamwebhelper:cpu_total=1391.6:ws=344MB|9932:Codex:cpu_total=1080.6:ws=447MB"
2026-06-25T18:06:56.7914950+02:00,69.8,22720,Godot_v4.6.2-stable_win64,98.656,2.078,963.7,1745.5,29,"19432:StreamDeck:cpu_total=8314.6:ws=85MB|31148:DisplayFusion:cpu_total=6884.3:ws=152MB|6348:Codex:cpu_total=6161.8:ws=315MB|18288:Creative Cloud:cpu_total=5020.9:ws=313MB|23548:LM Studio:cpu_total=2299.8:ws=88MB|9972:CurseForge:cpu_total=2045.6:ws=56MB|9240:steamwebhelper:cpu_total=1391.6:ws=344MB|9932:Codex:cpu_total=1080.8:ws=468MB"
2026-06-25T18:06:58.8254753+02:00,71.8,22720,Godot_v4.6.2-stable_win64,100.859,2.203,964.7,1746.7,29,"19432:StreamDeck:cpu_total=8315.5:ws=85MB|31148:DisplayFusion:cpu_total=6884.4:ws=152MB|6348:Codex:cpu_total=6162.8:ws=313MB|18288:Creative Cloud:cpu_total=5021.0:ws=313MB|23548:LM Studio:cpu_total=2299.8:ws=88MB|9972:CurseForge:cpu_total=2045.7:ws=56MB|9240:steamwebhelper:cpu_total=1391.6:ws=344MB|9932:Codex:cpu_total=1081.5:ws=490MB"
2026-06-25T18:07:00.8920290+02:00,73.9,22720,Godot_v4.6.2-stable_win64,103.172,2.312,955.4,1737.4,29,"19432:StreamDeck:cpu_total=8316.4:ws=85MB|31148:DisplayFusion:cpu_total=6884.5:ws=152MB|6348:Codex:cpu_total=6163.8:ws=309MB|18288:Creative Cloud:cpu_total=5021.0:ws=313MB|23548:LM Studio:cpu_total=2299.8:ws=88MB|9972:CurseForge:cpu_total=2045.8:ws=56MB|9240:steamwebhelper:cpu_total=1391.6:ws=344MB|9932:Codex:cpu_total=1082.2:ws=505MB"
2026-06-25T18:07:02.9485291+02:00,76,22720,Godot_v4.6.2-stable_win64,105.297,2.125,955.4,1737.4,29,"19432:StreamDeck:cpu_total=8317.0:ws=85MB|31148:DisplayFusion:cpu_total=6884.6:ws=152MB|6348:Codex:cpu_total=6165.0:ws=318MB|18288:Creative Cloud:cpu_total=5021.0:ws=313MB|23548:LM Studio:cpu_total=2299.8:ws=88MB|9972:CurseForge:cpu_total=2045.8:ws=56MB|9240:steamwebhelper:cpu_total=1391.6:ws=344MB|9932:Codex:cpu_total=1082.6:ws=506MB"
2026-06-25T18:07:05.0041152+02:00,78,22720,Godot_v4.6.2-stable_win64,106.484,1.188,391.9,358.0,9,"19432:StreamDeck:cpu_total=8317.9:ws=85MB|31148:DisplayFusion:cpu_total=6884.7:ws=152MB|6348:Codex:cpu_total=6165.9:ws=289MB|18288:Creative Cloud:cpu_total=5021.0:ws=313MB|23548:LM Studio:cpu_total=2299.8:ws=88MB|9972:CurseForge:cpu_total=2045.9:ws=56MB|9240:steamwebhelper:cpu_total=1391.6:ws=345MB|9932:Codex:cpu_total=1082.9:ws=503MB"
