timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-27T14:31:08.0243026+02:00,22.8,4884,Godot_v4.6.2-stable_win64,1826.031,0.469,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.1:ws=55MB|6348:Codex:cpu_total=47997.4:ws=246MB|31148:DisplayFusion:cpu_total=12853.0:ws=92MB|18288:Creative Cloud:cpu_total=9475.7:ws=59MB|32188:firefox:cpu_total=4792.6:ws=162MB|9972:CurseForge:cpu_total=4267.4:ws=34MB|9932:Codex:cpu_total=2473.4:ws=446MB|6392:codex:cpu_total=1918.2:ws=138MB"
2026-06-27T14:31:10.0814305+02:00,24.8,4884,Godot_v4.6.2-stable_win64,1826.391,0.359,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.1:ws=55MB|6348:Codex:cpu_total=47998.4:ws=247MB|31148:DisplayFusion:cpu_total=12853.1:ws=92MB|18288:Creative Cloud:cpu_total=9475.7:ws=59MB|32188:firefox:cpu_total=4794.7:ws=162MB|9972:CurseForge:cpu_total=4267.5:ws=34MB|9932:Codex:cpu_total=2473.4:ws=446MB|6392:codex:cpu_total=1918.2:ws=138MB"
2026-06-27T14:31:12.1659852+02:00,26.9,4884,Godot_v4.6.2-stable_win64,1826.719,0.328,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.2:ws=55MB|6348:Codex:cpu_total=47999.4:ws=246MB|31148:DisplayFusion:cpu_total=12853.3:ws=92MB|18288:Creative Cloud:cpu_total=9475.7:ws=59MB|32188:firefox:cpu_total=4796.7:ws=162MB|9972:CurseForge:cpu_total=4267.6:ws=34MB|9932:Codex:cpu_total=2473.4:ws=446MB|6392:codex:cpu_total=1918.2:ws=138MB"
2026-06-27T14:31:14.2217825+02:00,29,4884,Godot_v4.6.2-stable_win64,1827.047,0.328,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.3:ws=55MB|6348:Codex:cpu_total=48000.6:ws=247MB|31148:DisplayFusion:cpu_total=12853.4:ws=92MB|18288:Creative Cloud:cpu_total=9475.8:ws=59MB|32188:firefox:cpu_total=4798.8:ws=162MB|9972:CurseForge:cpu_total=4267.7:ws=34MB|9932:Codex:cpu_total=2473.4:ws=446MB|6392:codex:cpu_total=1918.2:ws=138MB"
2026-06-27T14:31:16.3033054+02:00,31,4884,Godot_v4.6.2-stable_win64,1827.406,0.359,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.3:ws=55MB|6348:Codex:cpu_total=48001.3:ws=247MB|31148:DisplayFusion:cpu_total=12853.5:ws=92MB|18288:Creative Cloud:cpu_total=9475.8:ws=59MB|32188:firefox:cpu_total=4800.8:ws=162MB|9972:CurseForge:cpu_total=4267.7:ws=34MB|9932:Codex:cpu_total=2473.4:ws=446MB|6392:codex:cpu_total=1918.2:ws=138MB"
2026-06-27T14:31:18.3614343+02:00,33.1,4884,Godot_v4.6.2-stable_win64,1827.906,0.500,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.3:ws=55MB|6348:Codex:cpu_total=48002.3:ws=247MB|31148:DisplayFusion:cpu_total=12853.7:ws=92MB|18288:Creative Cloud:cpu_total=9475.8:ws=59MB|32188:firefox:cpu_total=4803.6:ws=162MB|9972:CurseForge:cpu_total=4267.8:ws=34MB|9932:Codex:cpu_total=2473.4:ws=446MB|6392:codex:cpu_total=1918.2:ws=138MB"
2026-06-27T14:31:20.4330607+02:00,35.2,4884,Godot_v4.6.2-stable_win64,1828.250,0.344,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.4:ws=55MB|6348:Codex:cpu_total=48003.6:ws=247MB|31148:DisplayFusion:cpu_total=12853.8:ws=92MB|18288:Creative Cloud:cpu_total=9475.8:ws=59MB|32188:firefox:cpu_total=4806.0:ws=162MB|9972:CurseForge:cpu_total=4267.8:ws=34MB|9932:Codex:cpu_total=2473.4:ws=445MB|6392:codex:cpu_total=1918.2:ws=138MB"
2026-06-27T14:31:22.4913467+02:00,37.3,4884,Godot_v4.6.2-stable_win64,1828.594,0.344,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.5:ws=55MB|6348:Codex:cpu_total=48004.7:ws=248MB|31148:DisplayFusion:cpu_total=12853.9:ws=92MB|18288:Creative Cloud:cpu_total=9475.8:ws=59MB|32188:firefox:cpu_total=4807.5:ws=162MB|9972:CurseForge:cpu_total=4267.8:ws=34MB|9932:Codex:cpu_total=2473.4:ws=445MB|6392:codex:cpu_total=1918.2:ws=138MB"
2026-06-27T14:31:24.5518589+02:00,39.3,4884,Godot_v4.6.2-stable_win64,1828.891,0.297,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.5:ws=55MB|6348:Codex:cpu_total=48005.7:ws=246MB|31148:DisplayFusion:cpu_total=12854.3:ws=92MB|18288:Creative Cloud:cpu_total=9475.8:ws=59MB|32188:firefox:cpu_total=4809.4:ws=162MB|9972:CurseForge:cpu_total=4267.9:ws=34MB|9932:Codex:cpu_total=2473.5:ws=445MB|6392:codex:cpu_total=1918.2:ws=138MB"
2026-06-27T14:31:26.6151406+02:00,41.4,4884,Godot_v4.6.2-stable_win64,1829.281,0.391,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.7:ws=55MB|6348:Codex:cpu_total=48006.8:ws=252MB|31148:DisplayFusion:cpu_total=12854.3:ws=92MB|18288:Creative Cloud:cpu_total=9475.8:ws=59MB|32188:firefox:cpu_total=4811.9:ws=162MB|9972:CurseForge:cpu_total=4268.0:ws=34MB|9932:Codex:cpu_total=2473.5:ws=445MB|6392:codex:cpu_total=1918.3:ws=139MB"
2026-06-27T14:31:28.6959939+02:00,43.4,4884,Godot_v4.6.2-stable_win64,1829.594,0.312,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.8:ws=55MB|6348:Codex:cpu_total=48008.2:ws=257MB|31148:DisplayFusion:cpu_total=12854.5:ws=92MB|18288:Creative Cloud:cpu_total=9475.9:ws=59MB|32188:firefox:cpu_total=4814.9:ws=162MB|9972:CurseForge:cpu_total=4268.0:ws=34MB|9932:Codex:cpu_total=2473.5:ws=445MB|6392:codex:cpu_total=1918.3:ws=139MB"
2026-06-27T14:31:30.7720444+02:00,45.5,4884,Godot_v4.6.2-stable_win64,1830.016,0.422,8.9,385.1,18,"19432:StreamDeck:cpu_total=52765.9:ws=55MB|6348:Codex:cpu_total=48009.2:ws=258MB|31148:DisplayFusion:cpu_total=12854.7:ws=92MB|18288:Creative Cloud:cpu_total=9475.9:ws=59MB|32188:firefox:cpu_total=4817.7:ws=162MB|9972:CurseForge:cpu_total=4268.1:ws=34MB|9932:Codex:cpu_total=2473.5:ws=445MB|6392:codex:cpu_total=1918.3:ws=139MB"
