timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T17:55:19.2815481+02:00,22.6,45700,Godot_v4.6.2-stable_win64,22.219,2.047,896.4,1401.2,32,"19432:StreamDeck:cpu_total=7993.4:ws=86MB|31148:DisplayFusion:cpu_total=6844.3:ws=151MB|6348:Codex:cpu_total=5812.2:ws=312MB|18288:Creative Cloud:cpu_total=5015.2:ws=313MB|23548:LM Studio:cpu_total=2290.8:ws=92MB|9972:CurseForge:cpu_total=2030.8:ws=61MB|9240:steamwebhelper:cpu_total=1385.0:ws=346MB|6392:codex:cpu_total=1034.8:ws=142MB"
2026-06-25T17:55:21.3493582+02:00,24.7,45700,Godot_v4.6.2-stable_win64,26.953,4.734,783.9,1564.8,33,"19432:StreamDeck:cpu_total=7994.0:ws=86MB|31148:DisplayFusion:cpu_total=6844.4:ws=151MB|6348:Codex:cpu_total=5813.1:ws=320MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2290.9:ws=93MB|9972:CurseForge:cpu_total=2030.8:ws=61MB|9240:steamwebhelper:cpu_total=1385.1:ws=346MB|6392:codex:cpu_total=1034.8:ws=142MB"
2026-06-25T17:55:23.4035362+02:00,26.7,45700,Godot_v4.6.2-stable_win64,33.469,6.516,811.3,1592.4,33,"19432:StreamDeck:cpu_total=7995.3:ws=86MB|31148:DisplayFusion:cpu_total=6844.5:ws=151MB|6348:Codex:cpu_total=5814.2:ws=312MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.1:ws=92MB|9972:CurseForge:cpu_total=2030.9:ws=61MB|9240:steamwebhelper:cpu_total=1385.1:ws=346MB|6392:codex:cpu_total=1034.8:ws=142MB"
2026-06-25T17:55:25.4486876+02:00,28.8,45700,Godot_v4.6.2-stable_win64,37.219,3.750,822.9,1603.7,33,"19432:StreamDeck:cpu_total=7996.9:ws=86MB|31148:DisplayFusion:cpu_total=6844.7:ws=151MB|6348:Codex:cpu_total=5815.2:ws=313MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=92MB|9972:CurseForge:cpu_total=2031.0:ws=61MB|9240:steamwebhelper:cpu_total=1385.2:ws=346MB|6392:codex:cpu_total=1034.8:ws=143MB"
2026-06-25T17:55:27.5002556+02:00,30.8,45700,Godot_v4.6.2-stable_win64,39.516,2.297,830.9,1611.2,33,"19432:StreamDeck:cpu_total=7998.8:ws=86MB|31148:DisplayFusion:cpu_total=6844.7:ws=151MB|6348:Codex:cpu_total=5816.3:ws=320MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=92MB|9972:CurseForge:cpu_total=2031.0:ws=61MB|9240:steamwebhelper:cpu_total=1385.2:ws=346MB|6392:codex:cpu_total=1034.8:ws=144MB"
2026-06-25T17:55:29.6403468+02:00,32.9,45700,Godot_v4.6.2-stable_win64,43.672,4.156,826.0,1606.1,35,"19432:StreamDeck:cpu_total=8000.5:ws=86MB|31148:DisplayFusion:cpu_total=6845.1:ws=151MB|6348:Codex:cpu_total=5817.3:ws=316MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=92MB|9972:CurseForge:cpu_total=2031.0:ws=61MB|9240:steamwebhelper:cpu_total=1385.2:ws=346MB|6392:codex:cpu_total=1034.8:ws=142MB"
2026-06-25T17:55:31.7127790+02:00,35,45700,Godot_v4.6.2-stable_win64,46.484,2.812,831.2,1611.3,35,"19432:StreamDeck:cpu_total=8002.0:ws=86MB|31148:DisplayFusion:cpu_total=6845.8:ws=152MB|6348:Codex:cpu_total=5818.2:ws=312MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=92MB|9972:CurseForge:cpu_total=2031.2:ws=62MB|9240:steamwebhelper:cpu_total=1385.3:ws=379MB|6392:codex:cpu_total=1034.8:ws=142MB"
2026-06-25T17:55:33.7880991+02:00,37.1,45700,Godot_v4.6.2-stable_win64,50.453,3.969,850.9,1630.9,35,"19432:StreamDeck:cpu_total=8003.8:ws=86MB|31148:DisplayFusion:cpu_total=6845.9:ws=152MB|6348:Codex:cpu_total=5819.3:ws=320MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=92MB|9972:CurseForge:cpu_total=2031.2:ws=62MB|9240:steamwebhelper:cpu_total=1385.3:ws=379MB|6392:codex:cpu_total=1034.9:ws=142MB"
2026-06-25T17:55:35.9002666+02:00,39.2,45700,Godot_v4.6.2-stable_win64,57.000,6.547,852.1,1633.6,35,"19432:StreamDeck:cpu_total=8005.3:ws=86MB|31148:DisplayFusion:cpu_total=6846.0:ws=152MB|6348:Codex:cpu_total=5820.4:ws=313MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=92MB|9972:CurseForge:cpu_total=2031.3:ws=62MB|9240:steamwebhelper:cpu_total=1385.3:ws=377MB|6392:codex:cpu_total=1034.9:ws=142MB"
2026-06-25T17:55:37.9750575+02:00,41.3,45700,Godot_v4.6.2-stable_win64,63.859,6.859,875.3,1655.0,35,"19432:StreamDeck:cpu_total=8007.1:ws=86MB|31148:DisplayFusion:cpu_total=6846.1:ws=152MB|6348:Codex:cpu_total=5821.5:ws=321MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=92MB|9972:CurseForge:cpu_total=2031.3:ws=62MB|9240:steamwebhelper:cpu_total=1385.3:ws=351MB|6392:codex:cpu_total=1034.9:ws=142MB"
2026-06-25T17:55:40.0351989+02:00,43.4,45700,Godot_v4.6.2-stable_win64,69.891,6.031,898.1,1678.2,35,"19432:StreamDeck:cpu_total=8009.0:ws=85MB|31148:DisplayFusion:cpu_total=6846.3:ws=152MB|6348:Codex:cpu_total=5822.4:ws=306MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=88MB|9972:CurseForge:cpu_total=2031.4:ws=56MB|9240:steamwebhelper:cpu_total=1385.3:ws=348MB|6392:codex:cpu_total=1034.9:ws=142MB"
2026-06-25T17:55:42.0940689+02:00,45.4,45700,Godot_v4.6.2-stable_win64,76.516,6.625,910.5,1690.4,35,"19432:StreamDeck:cpu_total=8010.6:ws=85MB|31148:DisplayFusion:cpu_total=6846.4:ws=152MB|6348:Codex:cpu_total=5823.3:ws=303MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=88MB|9972:CurseForge:cpu_total=2031.5:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1034.9:ws=141MB"
2026-06-25T17:55:44.1482106+02:00,47.5,45700,Godot_v4.6.2-stable_win64,83.031,6.516,934.7,1718.4,35,"19432:StreamDeck:cpu_total=8012.6:ws=85MB|31148:DisplayFusion:cpu_total=6846.5:ws=152MB|6348:Codex:cpu_total=5824.4:ws=306MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=88MB|9972:CurseForge:cpu_total=2031.6:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.0:ws=142MB"
2026-06-25T17:55:46.2096509+02:00,49.6,45700,Godot_v4.6.2-stable_win64,86.516,3.484,942.4,1725.7,35,"19432:StreamDeck:cpu_total=8014.3:ws=85MB|31148:DisplayFusion:cpu_total=6846.6:ws=152MB|6348:Codex:cpu_total=5825.4:ws=303MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=88MB|9972:CurseForge:cpu_total=2031.7:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.0:ws=141MB"
2026-06-25T17:55:48.2575411+02:00,51.6,45700,Godot_v4.6.2-stable_win64,88.703,2.188,942.4,1725.7,35,"19432:StreamDeck:cpu_total=8016.1:ws=85MB|31148:DisplayFusion:cpu_total=6846.7:ws=152MB|6348:Codex:cpu_total=5826.6:ws=309MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.2:ws=88MB|9972:CurseForge:cpu_total=2031.7:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.0:ws=141MB"
2026-06-25T17:55:50.3020303+02:00,53.7,45700,Godot_v4.6.2-stable_win64,91.031,2.328,944.2,1727.5,35,"19432:StreamDeck:cpu_total=8018.1:ws=85MB|31148:DisplayFusion:cpu_total=6846.9:ws=152MB|6348:Codex:cpu_total=5827.3:ws=306MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.3:ws=88MB|9972:CurseForge:cpu_total=2031.8:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.0:ws=141MB"
2026-06-25T17:55:52.3486600+02:00,55.7,45700,Godot_v4.6.2-stable_win64,94.438,3.406,946.6,1730.0,35,"19432:StreamDeck:cpu_total=8019.8:ws=85MB|31148:DisplayFusion:cpu_total=6847.0:ws=151MB|6348:Codex:cpu_total=5828.1:ws=301MB|18288:Creative Cloud:cpu_total=5015.3:ws=313MB|23548:LM Studio:cpu_total=2291.3:ws=88MB|9972:CurseForge:cpu_total=2031.8:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.0:ws=141MB"
2026-06-25T17:55:54.3983063+02:00,57.7,45700,Godot_v4.6.2-stable_win64,96.703,2.266,946.6,1730.0,35,"19432:StreamDeck:cpu_total=8021.8:ws=85MB|31148:DisplayFusion:cpu_total=6847.1:ws=152MB|6348:Codex:cpu_total=5829.1:ws=306MB|18288:Creative Cloud:cpu_total=5015.4:ws=313MB|23548:LM Studio:cpu_total=2291.3:ws=88MB|9972:CurseForge:cpu_total=2031.8:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.1:ws=141MB"
2026-06-25T17:55:56.4562491+02:00,59.8,45700,Godot_v4.6.2-stable_win64,98.938,2.234,948.2,1731.6,34,"19432:StreamDeck:cpu_total=8023.6:ws=85MB|31148:DisplayFusion:cpu_total=6847.2:ws=151MB|6348:Codex:cpu_total=5830.2:ws=299MB|18288:Creative Cloud:cpu_total=5015.4:ws=313MB|23548:LM Studio:cpu_total=2291.3:ws=88MB|9972:CurseForge:cpu_total=2031.9:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.1:ws=141MB"
2026-06-25T17:55:58.5081680+02:00,61.9,45700,Godot_v4.6.2-stable_win64,101.234,2.297,948.1,1731.5,31,"19432:StreamDeck:cpu_total=8025.3:ws=85MB|31148:DisplayFusion:cpu_total=6847.3:ws=151MB|6348:Codex:cpu_total=5831.2:ws=306MB|18288:Creative Cloud:cpu_total=5015.4:ws=313MB|23548:LM Studio:cpu_total=2291.3:ws=88MB|9972:CurseForge:cpu_total=2031.9:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.1:ws=142MB"
2026-06-25T17:56:00.5670526+02:00,63.9,45700,Godot_v4.6.2-stable_win64,103.625,2.391,948.1,1731.5,31,"19432:StreamDeck:cpu_total=8026.5:ws=85MB|31148:DisplayFusion:cpu_total=6847.4:ws=152MB|6348:Codex:cpu_total=5832.4:ws=301MB|18288:Creative Cloud:cpu_total=5015.4:ws=313MB|23548:LM Studio:cpu_total=2291.3:ws=88MB|9972:CurseForge:cpu_total=2032.0:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.1:ws=142MB"
2026-06-25T17:56:02.6294660+02:00,66,45700,Godot_v4.6.2-stable_win64,105.781,2.156,948.1,1731.5,31,"19432:StreamDeck:cpu_total=8027.5:ws=85MB|31148:DisplayFusion:cpu_total=6847.5:ws=151MB|6348:Codex:cpu_total=5833.5:ws=301MB|18288:Creative Cloud:cpu_total=5015.4:ws=313MB|23548:LM Studio:cpu_total=2291.3:ws=88MB|9972:CurseForge:cpu_total=2032.0:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.1:ws=142MB"
2026-06-25T17:56:04.6705742+02:00,68,45700,Godot_v4.6.2-stable_win64,107.969,2.188,948.2,1731.5,31,"19432:StreamDeck:cpu_total=8028.5:ws=85MB|31148:DisplayFusion:cpu_total=6847.7:ws=151MB|6348:Codex:cpu_total=5834.6:ws=303MB|18288:Creative Cloud:cpu_total=5015.4:ws=313MB|23548:LM Studio:cpu_total=2291.3:ws=88MB|9972:CurseForge:cpu_total=2032.0:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.1:ws=143MB"
2026-06-25T17:56:06.7201793+02:00,70.1,45700,Godot_v4.6.2-stable_win64,110.031,2.062,950.2,1765.6,31,"19432:StreamDeck:cpu_total=8029.3:ws=85MB|31148:DisplayFusion:cpu_total=6847.8:ws=151MB|6348:Codex:cpu_total=5835.6:ws=286MB|18288:Creative Cloud:cpu_total=5015.4:ws=313MB|23548:LM Studio:cpu_total=2291.3:ws=88MB|9972:CurseForge:cpu_total=2032.0:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.1:ws=142MB"
2026-06-25T17:56:08.7874426+02:00,72.1,45700,Godot_v4.6.2-stable_win64,111.219,1.188,355.0,383.7,11,"19432:StreamDeck:cpu_total=8030.4:ws=85MB|31148:DisplayFusion:cpu_total=6847.9:ws=151MB|6348:Codex:cpu_total=5837.1:ws=307MB|18288:Creative Cloud:cpu_total=5015.4:ws=313MB|23548:LM Studio:cpu_total=2291.3:ws=88MB|9972:CurseForge:cpu_total=2032.0:ws=56MB|9240:steamwebhelper:cpu_total=1385.4:ws=344MB|6392:codex:cpu_total=1035.1:ws=142MB"
