timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T20:06:41.7343958+02:00,2,31844,Godot_v4.6.2-stable_win64,42.250,0.000,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10230.9:ws=70MB|6348:Codex:cpu_total=7963.2:ws=295MB|31148:DisplayFusion:cpu_total=7189.4:ws=131MB|18288:Creative Cloud:cpu_total=5336.6:ws=341MB|23548:LM Studio:cpu_total=2379.2:ws=80MB|9972:CurseForge:cpu_total=2141.5:ws=45MB|9240:steamwebhelper:cpu_total=1450.1:ws=354MB|9932:Codex:cpu_total=1271.3:ws=415MB"
2026-06-25T20:06:43.8247916+02:00,4.1,31844,Godot_v4.6.2-stable_win64,42.281,0.031,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10231.5:ws=70MB|6348:Codex:cpu_total=7964.2:ws=294MB|31148:DisplayFusion:cpu_total=7189.4:ws=126MB|18288:Creative Cloud:cpu_total=5336.6:ws=341MB|23548:LM Studio:cpu_total=2379.2:ws=80MB|9972:CurseForge:cpu_total=2141.6:ws=45MB|9240:steamwebhelper:cpu_total=1450.1:ws=354MB|9932:Codex:cpu_total=1271.3:ws=416MB"
2026-06-25T20:06:45.9034326+02:00,6.2,31844,Godot_v4.6.2-stable_win64,42.313,0.031,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10232.3:ws=70MB|6348:Codex:cpu_total=7965.5:ws=302MB|31148:DisplayFusion:cpu_total=7189.6:ws=126MB|18288:Creative Cloud:cpu_total=5336.6:ws=341MB|23548:LM Studio:cpu_total=2379.2:ws=80MB|9972:CurseForge:cpu_total=2141.6:ws=45MB|9240:steamwebhelper:cpu_total=1450.2:ws=354MB|9932:Codex:cpu_total=1271.3:ws=416MB"
2026-06-25T20:06:47.9575897+02:00,8.3,31844,Godot_v4.6.2-stable_win64,42.344,0.031,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10233.4:ws=70MB|6348:Codex:cpu_total=7966.7:ws=295MB|31148:DisplayFusion:cpu_total=7189.7:ws=126MB|18288:Creative Cloud:cpu_total=5336.7:ws=341MB|23548:LM Studio:cpu_total=2379.2:ws=80MB|9972:CurseForge:cpu_total=2141.7:ws=45MB|9240:steamwebhelper:cpu_total=1450.2:ws=354MB|9932:Codex:cpu_total=1271.7:ws=351MB"
2026-06-25T20:06:50.0187041+02:00,10.3,31844,Godot_v4.6.2-stable_win64,42.359,0.016,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10234.3:ws=70MB|6348:Codex:cpu_total=7967.6:ws=295MB|31148:DisplayFusion:cpu_total=7189.9:ws=126MB|18288:Creative Cloud:cpu_total=5336.8:ws=341MB|23548:LM Studio:cpu_total=2379.3:ws=80MB|9972:CurseForge:cpu_total=2141.8:ws=45MB|9240:steamwebhelper:cpu_total=1450.3:ws=354MB|9932:Codex:cpu_total=1271.7:ws=354MB"
2026-06-25T20:06:52.0767263+02:00,12.4,31844,Godot_v4.6.2-stable_win64,42.375,0.016,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10235.1:ws=70MB|6348:Codex:cpu_total=7968.3:ws=294MB|31148:DisplayFusion:cpu_total=7190.0:ws=126MB|18288:Creative Cloud:cpu_total=5336.8:ws=341MB|23548:LM Studio:cpu_total=2379.4:ws=80MB|9972:CurseForge:cpu_total=2141.8:ws=45MB|9240:steamwebhelper:cpu_total=1450.3:ws=354MB|9932:Codex:cpu_total=1271.7:ws=354MB"
2026-06-25T20:06:54.1334445+02:00,14.5,31844,Godot_v4.6.2-stable_win64,42.391,0.016,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10236.0:ws=70MB|6348:Codex:cpu_total=7969.3:ws=295MB|31148:DisplayFusion:cpu_total=7190.1:ws=126MB|18288:Creative Cloud:cpu_total=5336.8:ws=341MB|23548:LM Studio:cpu_total=2379.4:ws=80MB|9972:CurseForge:cpu_total=2141.9:ws=45MB|9240:steamwebhelper:cpu_total=1450.3:ws=354MB|9932:Codex:cpu_total=1271.7:ws=354MB"
2026-06-25T20:06:56.1864667+02:00,16.5,31844,Godot_v4.6.2-stable_win64,42.422,0.031,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10236.9:ws=70MB|6348:Codex:cpu_total=7970.2:ws=295MB|31148:DisplayFusion:cpu_total=7190.3:ws=126MB|18288:Creative Cloud:cpu_total=5336.8:ws=341MB|23548:LM Studio:cpu_total=2379.6:ws=80MB|9972:CurseForge:cpu_total=2142.0:ws=45MB|9240:steamwebhelper:cpu_total=1450.4:ws=354MB|9932:Codex:cpu_total=1271.8:ws=354MB"
2026-06-25T20:06:58.2386127+02:00,18.6,31844,Godot_v4.6.2-stable_win64,42.422,0.000,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10237.8:ws=70MB|6348:Codex:cpu_total=7970.9:ws=279MB|31148:DisplayFusion:cpu_total=7190.3:ws=126MB|18288:Creative Cloud:cpu_total=5336.9:ws=341MB|23548:LM Studio:cpu_total=2379.6:ws=80MB|9972:CurseForge:cpu_total=2142.0:ws=45MB|9240:steamwebhelper:cpu_total=1450.4:ws=354MB|9932:Codex:cpu_total=1271.8:ws=354MB"
2026-06-25T20:07:00.2941891+02:00,20.6,31844,Godot_v4.6.2-stable_win64,42.438,0.016,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10238.6:ws=70MB|6348:Codex:cpu_total=7972.0:ws=302MB|31148:DisplayFusion:cpu_total=7190.5:ws=126MB|18288:Creative Cloud:cpu_total=5337.0:ws=341MB|23548:LM Studio:cpu_total=2379.6:ws=80MB|9972:CurseForge:cpu_total=2142.1:ws=45MB|9240:steamwebhelper:cpu_total=1450.4:ws=354MB|9932:Codex:cpu_total=1271.8:ws=354MB"
