timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T17:56:40.8168399+02:00,22.6,6436,Godot_v4.6.2-stable_win64,22.609,2.078,879.1,1382.8,32,"19432:StreamDeck:cpu_total=8043.7:ws=85MB|31148:DisplayFusion:cpu_total=6850.6:ws=151MB|6348:Codex:cpu_total=5854.0:ws=302MB|18288:Creative Cloud:cpu_total=5015.8:ws=313MB|23548:LM Studio:cpu_total=2291.8:ws=88MB|9972:CurseForge:cpu_total=2032.9:ws=56MB|9240:steamwebhelper:cpu_total=1385.7:ws=344MB|6392:codex:cpu_total=1036.0:ws=142MB"
2026-06-25T17:56:42.8948197+02:00,24.7,6436,Godot_v4.6.2-stable_win64,26.328,3.719,776.2,1556.8,33,"19432:StreamDeck:cpu_total=8044.7:ws=85MB|31148:DisplayFusion:cpu_total=6850.8:ws=151MB|6348:Codex:cpu_total=5855.3:ws=310MB|18288:Creative Cloud:cpu_total=5015.8:ws=313MB|23548:LM Studio:cpu_total=2291.8:ws=88MB|9972:CurseForge:cpu_total=2033.0:ws=56MB|9240:steamwebhelper:cpu_total=1385.7:ws=344MB|6392:codex:cpu_total=1036.0:ws=142MB"
2026-06-25T17:56:44.9622340+02:00,26.8,6436,Godot_v4.6.2-stable_win64,34.375,8.047,808.4,1588.4,33,"19432:StreamDeck:cpu_total=8045.3:ws=85MB|31148:DisplayFusion:cpu_total=6850.9:ws=151MB|6348:Codex:cpu_total=5856.5:ws=304MB|18288:Creative Cloud:cpu_total=5015.8:ws=313MB|23548:LM Studio:cpu_total=2291.8:ws=88MB|9972:CurseForge:cpu_total=2033.0:ws=56MB|9240:steamwebhelper:cpu_total=1385.7:ws=344MB|6392:codex:cpu_total=1036.1:ws=142MB"
2026-06-25T17:56:47.0148782+02:00,28.8,6436,Godot_v4.6.2-stable_win64,39.656,5.281,826.6,1606.9,33,"19432:StreamDeck:cpu_total=8046.2:ws=85MB|31148:DisplayFusion:cpu_total=6851.0:ws=151MB|6348:Codex:cpu_total=5857.5:ws=285MB|18288:Creative Cloud:cpu_total=5015.8:ws=313MB|23548:LM Studio:cpu_total=2291.8:ws=88MB|9972:CurseForge:cpu_total=2033.1:ws=56MB|9240:steamwebhelper:cpu_total=1385.7:ws=344MB|6392:codex:cpu_total=1036.1:ws=142MB"
2026-06-25T17:56:49.0784433+02:00,30.9,6436,Godot_v4.6.2-stable_win64,41.844,2.188,826.7,1607.1,33,"19432:StreamDeck:cpu_total=8047.3:ws=85MB|31148:DisplayFusion:cpu_total=6851.1:ws=151MB|6348:Codex:cpu_total=5858.7:ws=310MB|18288:Creative Cloud:cpu_total=5016.0:ws=313MB|23548:LM Studio:cpu_total=2291.8:ws=88MB|9972:CurseForge:cpu_total=2033.1:ws=56MB|9240:steamwebhelper:cpu_total=1385.7:ws=344MB|6392:codex:cpu_total=1036.1:ws=142MB"
2026-06-25T17:56:51.1353430+02:00,33,6436,Godot_v4.6.2-stable_win64,43.922,2.078,826.7,1607.1,33,"19432:StreamDeck:cpu_total=8048.4:ws=85MB|31148:DisplayFusion:cpu_total=6851.3:ws=151MB|6348:Codex:cpu_total=5860.1:ws=302MB|18288:Creative Cloud:cpu_total=5016.0:ws=313MB|23548:LM Studio:cpu_total=2291.9:ws=88MB|9972:CurseForge:cpu_total=2033.2:ws=56MB|9240:steamwebhelper:cpu_total=1385.8:ws=344MB|6392:codex:cpu_total=1036.1:ws=143MB"
2026-06-25T17:56:53.1798242+02:00,35,6436,Godot_v4.6.2-stable_win64,47.250,3.328,813.2,1595.8,33,"19432:StreamDeck:cpu_total=8049.3:ws=85MB|31148:DisplayFusion:cpu_total=6851.4:ws=151MB|6348:Codex:cpu_total=5861.2:ws=311MB|18288:Creative Cloud:cpu_total=5016.0:ws=313MB|23548:LM Studio:cpu_total=2291.9:ws=88MB|9972:CurseForge:cpu_total=2033.3:ws=56MB|9240:steamwebhelper:cpu_total=1385.8:ws=344MB|6392:codex:cpu_total=1036.1:ws=142MB"
2026-06-25T17:56:55.2292766+02:00,37,6436,Godot_v4.6.2-stable_win64,51.766,4.516,831.2,1610.8,33,"19432:StreamDeck:cpu_total=8049.7:ws=85MB|31148:DisplayFusion:cpu_total=6851.5:ws=151MB|6348:Codex:cpu_total=5862.2:ws=303MB|18288:Creative Cloud:cpu_total=5016.0:ws=313MB|23548:LM Studio:cpu_total=2292.0:ws=88MB|9972:CurseForge:cpu_total=2033.4:ws=56MB|9240:steamwebhelper:cpu_total=1385.8:ws=344MB|6392:codex:cpu_total=1036.2:ws=143MB"
2026-06-25T17:56:57.2776403+02:00,39.1,6436,Godot_v4.6.2-stable_win64,57.438,5.672,858.8,1638.2,33,"19432:StreamDeck:cpu_total=8050.3:ws=85MB|31148:DisplayFusion:cpu_total=6851.6:ws=151MB|6348:Codex:cpu_total=5862.9:ws=303MB|18288:Creative Cloud:cpu_total=5016.0:ws=313MB|23548:LM Studio:cpu_total=2292.0:ws=88MB|9972:CurseForge:cpu_total=2033.4:ws=56MB|9240:steamwebhelper:cpu_total=1385.8:ws=344MB|6392:codex:cpu_total=1036.2:ws=143MB"
2026-06-25T17:56:59.3353355+02:00,41.2,6436,Godot_v4.6.2-stable_win64,62.828,5.391,834.8,1616.6,33,"19432:StreamDeck:cpu_total=8051.1:ws=85MB|31148:DisplayFusion:cpu_total=6851.7:ws=151MB|6348:Codex:cpu_total=5863.8:ws=307MB|18288:Creative Cloud:cpu_total=5016.0:ws=313MB|23548:LM Studio:cpu_total=2292.0:ws=88MB|9972:CurseForge:cpu_total=2033.5:ws=56MB|9240:steamwebhelper:cpu_total=1385.8:ws=344MB|6392:codex:cpu_total=1036.2:ws=143MB"
2026-06-25T17:57:01.3804416+02:00,43.2,6436,Godot_v4.6.2-stable_win64,67.516,4.688,856.5,1638.3,33,"19432:StreamDeck:cpu_total=8052.2:ws=85MB|31148:DisplayFusion:cpu_total=6851.8:ws=151MB|6348:Codex:cpu_total=5864.9:ws=304MB|18288:Creative Cloud:cpu_total=5016.0:ws=313MB|23548:LM Studio:cpu_total=2292.0:ws=88MB|9972:CurseForge:cpu_total=2033.5:ws=56MB|9240:steamwebhelper:cpu_total=1385.8:ws=344MB|6392:codex:cpu_total=1036.3:ws=143MB"
2026-06-25T17:57:03.4498810+02:00,45.3,6436,Godot_v4.6.2-stable_win64,71.984,4.469,878.9,1658.0,33,"19432:StreamDeck:cpu_total=8052.9:ws=85MB|31148:DisplayFusion:cpu_total=6852.0:ws=151MB|6348:Codex:cpu_total=5866.1:ws=311MB|18288:Creative Cloud:cpu_total=5016.0:ws=313MB|23548:LM Studio:cpu_total=2292.1:ws=88MB|9972:CurseForge:cpu_total=2033.6:ws=56MB|9240:steamwebhelper:cpu_total=1386.0:ws=376MB|6392:codex:cpu_total=1036.4:ws=143MB"
2026-06-25T17:57:05.5022486+02:00,47.3,6436,Godot_v4.6.2-stable_win64,76.688,4.703,903.9,1682.9,33,"19432:StreamDeck:cpu_total=8053.5:ws=85MB|31148:DisplayFusion:cpu_total=6852.0:ws=151MB|6348:Codex:cpu_total=5867.0:ws=308MB|18288:Creative Cloud:cpu_total=5016.0:ws=313MB|23548:LM Studio:cpu_total=2292.1:ws=88MB|9972:CurseForge:cpu_total=2033.7:ws=56MB|9240:steamwebhelper:cpu_total=1386.0:ws=376MB|6392:codex:cpu_total=1036.4:ws=142MB"
2026-06-25T17:57:07.5670281+02:00,49.4,6436,Godot_v4.6.2-stable_win64,81.359,4.672,928.8,1707.9,33,"19432:StreamDeck:cpu_total=8054.6:ws=85MB|31148:DisplayFusion:cpu_total=6852.2:ws=151MB|6348:Codex:cpu_total=5867.9:ws=302MB|18288:Creative Cloud:cpu_total=5016.0:ws=313MB|23548:LM Studio:cpu_total=2292.1:ws=88MB|9972:CurseForge:cpu_total=2033.7:ws=56MB|9240:steamwebhelper:cpu_total=1386.0:ws=349MB|6392:codex:cpu_total=1036.4:ws=142MB"
2026-06-25T17:57:09.6166664+02:00,51.4,6436,Godot_v4.6.2-stable_win64,84.078,2.719,940.2,1718.9,33,"19432:StreamDeck:cpu_total=8055.6:ws=85MB|31148:DisplayFusion:cpu_total=6852.2:ws=151MB|6348:Codex:cpu_total=5868.8:ws=311MB|18288:Creative Cloud:cpu_total=5016.1:ws=313MB|23548:LM Studio:cpu_total=2292.1:ws=88MB|9972:CurseForge:cpu_total=2033.8:ws=56MB|9240:steamwebhelper:cpu_total=1386.0:ws=349MB|6392:codex:cpu_total=1036.4:ws=143MB"
2026-06-25T17:57:11.6727617+02:00,53.5,6436,Godot_v4.6.2-stable_win64,86.547,2.469,940.4,1719.1,33,"19432:StreamDeck:cpu_total=8056.5:ws=85MB|31148:DisplayFusion:cpu_total=6852.4:ws=151MB|6348:Codex:cpu_total=5869.8:ws=302MB|18288:Creative Cloud:cpu_total=5016.1:ws=313MB|23548:LM Studio:cpu_total=2292.1:ws=88MB|9972:CurseForge:cpu_total=2033.8:ws=56MB|9240:steamwebhelper:cpu_total=1386.0:ws=344MB|6392:codex:cpu_total=1036.5:ws=143MB"
2026-06-25T17:57:13.7220103+02:00,55.5,6436,Godot_v4.6.2-stable_win64,88.656,2.109,942.5,1721.2,33,"19432:StreamDeck:cpu_total=8057.3:ws=85MB|31148:DisplayFusion:cpu_total=6852.5:ws=151MB|6348:Codex:cpu_total=5870.9:ws=310MB|18288:Creative Cloud:cpu_total=5016.2:ws=313MB|23548:LM Studio:cpu_total=2292.1:ws=88MB|9972:CurseForge:cpu_total=2033.9:ws=56MB|9240:steamwebhelper:cpu_total=1386.0:ws=344MB|6392:codex:cpu_total=1036.5:ws=143MB"
2026-06-25T17:57:15.8042407+02:00,57.6,6436,Godot_v4.6.2-stable_win64,90.906,2.250,942.6,1721.2,33,"19432:StreamDeck:cpu_total=8057.7:ws=85MB|31148:DisplayFusion:cpu_total=6852.7:ws=151MB|6348:Codex:cpu_total=5872.2:ws=302MB|18288:Creative Cloud:cpu_total=5016.2:ws=313MB|23548:LM Studio:cpu_total=2292.2:ws=88MB|9972:CurseForge:cpu_total=2034.0:ws=56MB|9240:steamwebhelper:cpu_total=1386.1:ws=344MB|6392:codex:cpu_total=1036.5:ws=143MB"
2026-06-25T17:57:17.8614395+02:00,59.7,6436,Godot_v4.6.2-stable_win64,93.141,2.234,943.3,1721.7,32,"19432:StreamDeck:cpu_total=8058.7:ws=85MB|31148:DisplayFusion:cpu_total=6852.8:ws=151MB|6348:Codex:cpu_total=5873.3:ws=302MB|18288:Creative Cloud:cpu_total=5016.2:ws=313MB|23548:LM Studio:cpu_total=2292.3:ws=88MB|9972:CurseForge:cpu_total=2034.0:ws=56MB|9240:steamwebhelper:cpu_total=1386.1:ws=344MB|6392:codex:cpu_total=1036.6:ws=143MB"
2026-06-25T17:57:19.9219471+02:00,61.7,6436,Godot_v4.6.2-stable_win64,95.297,2.156,945.9,1724.3,29,"19432:StreamDeck:cpu_total=8059.6:ws=85MB|31148:DisplayFusion:cpu_total=6852.8:ws=151MB|6348:Codex:cpu_total=5874.2:ws=302MB|18288:Creative Cloud:cpu_total=5016.2:ws=313MB|23548:LM Studio:cpu_total=2292.3:ws=88MB|9972:CurseForge:cpu_total=2034.0:ws=56MB|9240:steamwebhelper:cpu_total=1386.1:ws=344MB|6392:codex:cpu_total=1036.6:ws=143MB"
2026-06-25T17:57:21.9717547+02:00,63.8,6436,Godot_v4.6.2-stable_win64,97.594,2.297,946.0,1724.3,29,"19432:StreamDeck:cpu_total=8060.5:ws=85MB|31148:DisplayFusion:cpu_total=6853.0:ws=151MB|6348:Codex:cpu_total=5875.3:ws=304MB|18288:Creative Cloud:cpu_total=5016.2:ws=313MB|23548:LM Studio:cpu_total=2292.3:ws=88MB|9972:CurseForge:cpu_total=2034.1:ws=56MB|9240:steamwebhelper:cpu_total=1386.2:ws=344MB|6392:codex:cpu_total=1036.6:ws=143MB"
2026-06-25T17:57:24.0308869+02:00,65.8,6436,Godot_v4.6.2-stable_win64,99.813,2.219,946.1,1724.3,29,"19432:StreamDeck:cpu_total=8061.5:ws=85MB|31148:DisplayFusion:cpu_total=6853.0:ws=151MB|6348:Codex:cpu_total=5876.5:ws=309MB|18288:Creative Cloud:cpu_total=5016.2:ws=313MB|23548:LM Studio:cpu_total=2292.3:ws=88MB|9972:CurseForge:cpu_total=2034.2:ws=56MB|9240:steamwebhelper:cpu_total=1386.2:ws=344MB|6392:codex:cpu_total=1036.7:ws=144MB"
2026-06-25T17:57:26.0854289+02:00,67.9,6436,Godot_v4.6.2-stable_win64,101.953,2.141,946.4,1724.5,29,"19432:StreamDeck:cpu_total=8062.5:ws=85MB|31148:DisplayFusion:cpu_total=6853.2:ws=151MB|6348:Codex:cpu_total=5877.5:ws=306MB|18288:Creative Cloud:cpu_total=5016.2:ws=313MB|23548:LM Studio:cpu_total=2292.3:ws=88MB|9972:CurseForge:cpu_total=2034.3:ws=56MB|9240:steamwebhelper:cpu_total=1386.2:ws=344MB|6392:codex:cpu_total=1036.7:ws=143MB"
2026-06-25T17:57:28.1293714+02:00,70,6436,Godot_v4.6.2-stable_win64,104.156,2.203,948.5,1727.7,29,"19432:StreamDeck:cpu_total=8063.4:ws=85MB|31148:DisplayFusion:cpu_total=6853.3:ws=151MB|6348:Codex:cpu_total=5878.4:ws=301MB|18288:Creative Cloud:cpu_total=5016.2:ws=313MB|23548:LM Studio:cpu_total=2292.4:ws=88MB|9972:CurseForge:cpu_total=2034.3:ws=56MB|9240:steamwebhelper:cpu_total=1386.3:ws=344MB|6392:codex:cpu_total=1036.7:ws=144MB"
2026-06-25T17:57:30.1942095+02:00,72,6436,Godot_v4.6.2-stable_win64,106.281,2.125,948.5,1727.7,29,"19432:StreamDeck:cpu_total=8064.5:ws=85MB|31148:DisplayFusion:cpu_total=6853.3:ws=151MB|6348:Codex:cpu_total=5879.7:ws=305MB|18288:Creative Cloud:cpu_total=5016.3:ws=313MB|23548:LM Studio:cpu_total=2292.4:ws=88MB|9972:CurseForge:cpu_total=2034.4:ws=56MB|9240:steamwebhelper:cpu_total=1386.3:ws=344MB|6392:codex:cpu_total=1036.8:ws=144MB"
2026-06-25T17:57:32.2537242+02:00,74.1,6436,Godot_v4.6.2-stable_win64,108.406,2.125,948.8,1728.0,29,"19432:StreamDeck:cpu_total=8065.6:ws=85MB|31148:DisplayFusion:cpu_total=6853.5:ws=151MB|6348:Codex:cpu_total=5880.9:ws=299MB|18288:Creative Cloud:cpu_total=5016.3:ws=313MB|23548:LM Studio:cpu_total=2292.4:ws=88MB|9972:CurseForge:cpu_total=2034.5:ws=56MB|9240:steamwebhelper:cpu_total=1386.3:ws=344MB|6392:codex:cpu_total=1036.8:ws=143MB"
2026-06-25T17:57:34.3146777+02:00,76.1,6436,Godot_v4.6.2-stable_win64,110.563,2.156,948.9,1728.0,29,"19432:StreamDeck:cpu_total=8066.7:ws=85MB|31148:DisplayFusion:cpu_total=6853.6:ws=151MB|6348:Codex:cpu_total=5882.2:ws=307MB|18288:Creative Cloud:cpu_total=5016.3:ws=313MB|23548:LM Studio:cpu_total=2292.4:ws=88MB|9972:CurseForge:cpu_total=2034.5:ws=56MB|9240:steamwebhelper:cpu_total=1386.4:ws=344MB|6392:codex:cpu_total=1036.8:ws=143MB"
2026-06-25T17:57:36.3689372+02:00,78.2,6436,Godot_v4.6.2-stable_win64,112.859,2.297,950.9,1729.9,29,"19432:StreamDeck:cpu_total=8067.7:ws=85MB|31148:DisplayFusion:cpu_total=6853.7:ws=151MB|6348:Codex:cpu_total=5883.4:ws=300MB|18288:Creative Cloud:cpu_total=5016.3:ws=313MB|23548:LM Studio:cpu_total=2292.4:ws=88MB|9972:CurseForge:cpu_total=2034.6:ws=56MB|9240:steamwebhelper:cpu_total=1386.4:ws=344MB|6392:codex:cpu_total=1036.8:ws=144MB"
2026-06-25T17:57:38.4341182+02:00,80.2,6436,Godot_v4.6.2-stable_win64,115.078,2.219,951.0,1730.0,29,"19432:StreamDeck:cpu_total=8068.5:ws=85MB|31148:DisplayFusion:cpu_total=6853.8:ws=151MB|6348:Codex:cpu_total=5884.5:ws=306MB|18288:Creative Cloud:cpu_total=5016.4:ws=313MB|23548:LM Studio:cpu_total=2292.6:ws=88MB|9972:CurseForge:cpu_total=2034.6:ws=56MB|9240:steamwebhelper:cpu_total=1386.4:ws=344MB|6392:codex:cpu_total=1036.9:ws=144MB"
2026-06-25T17:57:40.4857675+02:00,82.3,6436,Godot_v4.6.2-stable_win64,117.547,2.469,951.1,1730.1,29,"19432:StreamDeck:cpu_total=8069.3:ws=85MB|31148:DisplayFusion:cpu_total=6853.9:ws=151MB|6348:Codex:cpu_total=5885.2:ws=299MB|18288:Creative Cloud:cpu_total=5016.4:ws=313MB|23548:LM Studio:cpu_total=2292.6:ws=88MB|9972:CurseForge:cpu_total=2034.7:ws=56MB|9240:steamwebhelper:cpu_total=1386.4:ws=344MB|6392:codex:cpu_total=1036.9:ws=144MB"
2026-06-25T17:57:42.5485262+02:00,84.4,6436,Godot_v4.6.2-stable_win64,119.563,2.016,952.5,1731.6,29,"19432:StreamDeck:cpu_total=8069.6:ws=85MB|31148:DisplayFusion:cpu_total=6854.0:ws=151MB|6348:Codex:cpu_total=5886.4:ws=300MB|18288:Creative Cloud:cpu_total=5016.4:ws=313MB|23548:LM Studio:cpu_total=2292.6:ws=88MB|9972:CurseForge:cpu_total=2034.7:ws=56MB|9240:steamwebhelper:cpu_total=1386.4:ws=344MB|6392:codex:cpu_total=1037.0:ws=144MB"
2026-06-25T17:57:44.6029434+02:00,86.4,6436,Godot_v4.6.2-stable_win64,121.766,2.203,952.5,1731.6,29,"19432:StreamDeck:cpu_total=8070.6:ws=85MB|31148:DisplayFusion:cpu_total=6854.1:ws=151MB|6348:Codex:cpu_total=5887.6:ws=306MB|18288:Creative Cloud:cpu_total=5016.4:ws=313MB|23548:LM Studio:cpu_total=2292.8:ws=88MB|9972:CurseForge:cpu_total=2034.8:ws=56MB|9240:steamwebhelper:cpu_total=1386.5:ws=344MB|6392:codex:cpu_total=1037.1:ws=144MB"
2026-06-25T17:57:46.6590363+02:00,88.5,6436,Godot_v4.6.2-stable_win64,123.891,2.125,952.5,1731.6,29,"19432:StreamDeck:cpu_total=8071.6:ws=85MB|31148:DisplayFusion:cpu_total=6854.2:ws=151MB|6348:Codex:cpu_total=5889.0:ws=304MB|18288:Creative Cloud:cpu_total=5016.5:ws=313MB|23548:LM Studio:cpu_total=2292.8:ws=88MB|9972:CurseForge:cpu_total=2034.9:ws=56MB|9240:steamwebhelper:cpu_total=1386.5:ws=344MB|6392:codex:cpu_total=1037.2:ws=145MB"
2026-06-25T17:57:48.7107602+02:00,90.5,6436,Godot_v4.6.2-stable_win64,126.266,2.375,952.5,1731.6,29,"19432:StreamDeck:cpu_total=8072.3:ws=85MB|31148:DisplayFusion:cpu_total=6854.3:ws=151MB|6348:Codex:cpu_total=5890.1:ws=306MB|18288:Creative Cloud:cpu_total=5016.5:ws=313MB|23548:LM Studio:cpu_total=2292.9:ws=88MB|9972:CurseForge:cpu_total=2034.9:ws=56MB|9240:steamwebhelper:cpu_total=1386.5:ws=344MB|6392:codex:cpu_total=1037.2:ws=144MB"
2026-06-25T17:57:50.7698866+02:00,92.6,6436,Godot_v4.6.2-stable_win64,128.469,2.203,953.1,1732.2,29,"19432:StreamDeck:cpu_total=8072.9:ws=85MB|31148:DisplayFusion:cpu_total=6854.5:ws=151MB|6348:Codex:cpu_total=5891.3:ws=304MB|18288:Creative Cloud:cpu_total=5016.5:ws=313MB|23548:LM Studio:cpu_total=2292.9:ws=88MB|9972:CurseForge:cpu_total=2035.0:ws=56MB|9240:steamwebhelper:cpu_total=1386.5:ws=344MB|6392:codex:cpu_total=1037.3:ws=144MB"
2026-06-25T17:57:52.8219689+02:00,94.6,6436,Godot_v4.6.2-stable_win64,130.766,2.297,953.1,1732.2,29,"19432:StreamDeck:cpu_total=8073.8:ws=85MB|31148:DisplayFusion:cpu_total=6854.6:ws=151MB|6348:Codex:cpu_total=5892.4:ws=299MB|18288:Creative Cloud:cpu_total=5016.5:ws=313MB|23548:LM Studio:cpu_total=2292.9:ws=88MB|9972:CurseForge:cpu_total=2035.0:ws=56MB|9240:steamwebhelper:cpu_total=1386.5:ws=344MB|6392:codex:cpu_total=1037.3:ws=145MB"
2026-06-25T17:57:54.8689048+02:00,96.7,6436,Godot_v4.6.2-stable_win64,132.984,2.219,953.2,1732.2,29,"19432:StreamDeck:cpu_total=8074.6:ws=85MB|31148:DisplayFusion:cpu_total=6854.7:ws=151MB|6348:Codex:cpu_total=5893.1:ws=307MB|18288:Creative Cloud:cpu_total=5016.5:ws=313MB|23548:LM Studio:cpu_total=2292.9:ws=88MB|9972:CurseForge:cpu_total=2035.0:ws=56MB|9240:steamwebhelper:cpu_total=1386.5:ws=344MB|6392:codex:cpu_total=1037.4:ws=144MB"
2026-06-25T17:57:56.9411763+02:00,98.7,6436,Godot_v4.6.2-stable_win64,135.250,2.266,953.2,1732.2,29,"19432:StreamDeck:cpu_total=8075.5:ws=85MB|31148:DisplayFusion:cpu_total=6854.8:ws=151MB|6348:Codex:cpu_total=5894.2:ws=300MB|18288:Creative Cloud:cpu_total=5016.5:ws=313MB|23548:LM Studio:cpu_total=2292.9:ws=88MB|9972:CurseForge:cpu_total=2035.1:ws=56MB|9240:steamwebhelper:cpu_total=1386.5:ws=344MB|6392:codex:cpu_total=1037.4:ws=145MB"
