timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T20:07:58.3518033+02:00,2,31844,Godot_v4.6.2-stable_win64,43.063,0.000,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10260.3:ws=69MB|6348:Codex:cpu_total=7999.5:ws=299MB|31148:DisplayFusion:cpu_total=7194.4:ws=126MB|18288:Creative Cloud:cpu_total=5338.4:ws=341MB|23548:LM Studio:cpu_total=2380.2:ws=80MB|9972:CurseForge:cpu_total=2143.3:ws=46MB|9240:steamwebhelper:cpu_total=1450.8:ws=354MB|9932:Codex:cpu_total=1274.8:ws=364MB"
2026-06-25T20:08:00.4253717+02:00,4.1,31844,Godot_v4.6.2-stable_win64,43.094,0.031,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10261.1:ws=69MB|6348:Codex:cpu_total=8000.4:ws=275MB|31148:DisplayFusion:cpu_total=7194.4:ws=126MB|18288:Creative Cloud:cpu_total=5338.5:ws=341MB|23548:LM Studio:cpu_total=2380.2:ws=80MB|9972:CurseForge:cpu_total=2143.4:ws=46MB|9240:steamwebhelper:cpu_total=1450.8:ws=354MB|9932:Codex:cpu_total=1274.8:ws=364MB"
2026-06-25T20:08:02.4942369+02:00,6.2,31844,Godot_v4.6.2-stable_win64,43.109,0.016,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10261.6:ws=69MB|6348:Codex:cpu_total=8001.4:ws=300MB|31148:DisplayFusion:cpu_total=7194.5:ws=126MB|18288:Creative Cloud:cpu_total=5338.5:ws=341MB|23548:LM Studio:cpu_total=2380.2:ws=80MB|9972:CurseForge:cpu_total=2143.4:ws=46MB|9240:steamwebhelper:cpu_total=1450.8:ws=354MB|9932:Codex:cpu_total=1274.9:ws=364MB"
2026-06-25T20:08:04.5574929+02:00,8.2,31844,Godot_v4.6.2-stable_win64,43.109,0.000,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10262.6:ws=69MB|6348:Codex:cpu_total=8002.7:ws=296MB|31148:DisplayFusion:cpu_total=7194.7:ws=126MB|18288:Creative Cloud:cpu_total=5338.5:ws=341MB|23548:LM Studio:cpu_total=2380.3:ws=80MB|9972:CurseForge:cpu_total=2143.5:ws=46MB|9240:steamwebhelper:cpu_total=1450.8:ws=354MB|9932:Codex:cpu_total=1275.2:ws=353MB"
2026-06-25T20:08:06.6042303+02:00,10.3,31844,Godot_v4.6.2-stable_win64,43.109,0.000,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10263.5:ws=69MB|6348:Codex:cpu_total=8003.7:ws=296MB|31148:DisplayFusion:cpu_total=7194.8:ws=126MB|18288:Creative Cloud:cpu_total=5338.7:ws=341MB|23548:LM Studio:cpu_total=2380.3:ws=80MB|9972:CurseForge:cpu_total=2143.6:ws=46MB|9240:steamwebhelper:cpu_total=1450.9:ws=354MB|9932:Codex:cpu_total=1275.3:ws=355MB"
2026-06-25T20:08:08.6668647+02:00,12.3,31844,Godot_v4.6.2-stable_win64,43.109,0.000,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10264.5:ws=69MB|6348:Codex:cpu_total=8004.6:ws=294MB|31148:DisplayFusion:cpu_total=7195.0:ws=126MB|18288:Creative Cloud:cpu_total=5338.7:ws=341MB|23548:LM Studio:cpu_total=2380.3:ws=80MB|9972:CurseForge:cpu_total=2143.6:ws=46MB|9240:steamwebhelper:cpu_total=1450.9:ws=354MB|9932:Codex:cpu_total=1275.3:ws=355MB"
2026-06-25T20:08:10.7207231+02:00,14.4,31844,Godot_v4.6.2-stable_win64,43.125,0.016,2590.0,3388.5,29,"19432:StreamDeck:cpu_total=10265.0:ws=69MB|6348:Codex:cpu_total=8005.3:ws=295MB|31148:DisplayFusion:cpu_total=7195.1:ws=127MB|18288:Creative Cloud:cpu_total=5338.8:ws=341MB|23548:LM Studio:cpu_total=2380.3:ws=80MB|9972:CurseForge:cpu_total=2143.6:ws=46MB|9240:steamwebhelper:cpu_total=1451.0:ws=354MB|9932:Codex:cpu_total=1275.3:ws=355MB"
2026-06-25T20:08:12.7875331+02:00,16.5,31844,Godot_v4.6.2-stable_win64,43.156,0.031,2590.0,3388.5,28,"19432:StreamDeck:cpu_total=10265.6:ws=69MB|6348:Codex:cpu_total=8006.5:ws=295MB|31148:DisplayFusion:cpu_total=7195.2:ws=127MB|18288:Creative Cloud:cpu_total=5338.8:ws=341MB|23548:LM Studio:cpu_total=2380.3:ws=80MB|9972:CurseForge:cpu_total=2143.6:ws=45MB|9240:steamwebhelper:cpu_total=1451.0:ws=354MB|9932:Codex:cpu_total=1275.3:ws=355MB"
2026-06-25T20:08:14.8417100+02:00,18.5,31844,Godot_v4.6.2-stable_win64,43.172,0.016,2590.0,3388.5,28,"19432:StreamDeck:cpu_total=10266.8:ws=69MB|6348:Codex:cpu_total=8007.5:ws=277MB|31148:DisplayFusion:cpu_total=7195.3:ws=127MB|18288:Creative Cloud:cpu_total=5338.8:ws=341MB|23548:LM Studio:cpu_total=2380.3:ws=80MB|9972:CurseForge:cpu_total=2143.7:ws=45MB|9240:steamwebhelper:cpu_total=1451.0:ws=354MB|9932:Codex:cpu_total=1275.3:ws=356MB"
2026-06-25T20:08:16.9077089+02:00,20.6,31844,Godot_v4.6.2-stable_win64,43.188,0.016,2590.0,3388.5,28,"19432:StreamDeck:cpu_total=10267.9:ws=69MB|6348:Codex:cpu_total=8008.4:ws=301MB|31148:DisplayFusion:cpu_total=7195.4:ws=127MB|18288:Creative Cloud:cpu_total=5338.8:ws=341MB|23548:LM Studio:cpu_total=2380.3:ws=80MB|9972:CurseForge:cpu_total=2143.7:ws=45MB|9240:steamwebhelper:cpu_total=1451.0:ws=354MB|9932:Codex:cpu_total=1276.0:ws=345MB"
2026-06-25T20:08:18.9695867+02:00,22.7,31844,Godot_v4.6.2-stable_win64,43.188,0.000,2590.0,3388.5,28,"19432:StreamDeck:cpu_total=10268.8:ws=69MB|6348:Codex:cpu_total=8009.2:ws=299MB|31148:DisplayFusion:cpu_total=7195.6:ws=127MB|18288:Creative Cloud:cpu_total=5338.8:ws=341MB|23548:LM Studio:cpu_total=2380.3:ws=80MB|9972:CurseForge:cpu_total=2143.7:ws=45MB|9240:steamwebhelper:cpu_total=1451.0:ws=354MB|9932:Codex:cpu_total=1276.1:ws=346MB"
