session_id,utc_unix_s,session_elapsed_s,t_s,physics_frame,render_fps,pilot_mark,event_flags,control_mode,flight_model,aircraft,aircraft_type,pos_x,pos_y,pos_z,ground_y,agl_m,speed_mps,forward_speed_mps,lateral_speed_mps,local_vel_x_mps,local_vel_y_mps,local_vel_z_mps,vertical_speed_mps,motion_sample_valid,local_accel_x_mps2,local_accel_y_mps2,local_accel_z_mps2,lateral_g,normal_g,longitudinal_g,speed_rate_mps2,specific_energy_m,specific_energy_rate_mps,aircraft_reported_g,aircraft_load_factor,pitch_deg,roll_deg,heading_deg,aoa_deg,cmd_lift_ratio,actual_lift_ratio,stall_severity,control_authority,pitch_authority,roll_authority,yaw_authority,raw_roll_input,raw_pitch_input,raw_yaw_input,shaped_roll_input,shaped_pitch_input,shaped_yaw_input,rudder_assist_component,rudder_slip_error,rudder_target_assist,rudder_filtered_assist,rudder_assist_strength,rudder_assist_limit,pitch_input,roll_input,yaw_input,actual_pitch_control,actual_roll_control,actual_yaw_control,high_speed_stiffening,control_stress,sideslip_ratio,directional_sideslip_deg,directional_stability_torque_nm,departure_severity,stall_drop_direction,throttle_cmd,engine_power,thrust_n,forward_thrust_n,gear_deployed,flap_position,grounded,frozen,sleeping,health,max_health,ai_active,controls_disabled,arresting_engaged,carrier_transport,parking_brake,gear_flap_drag_mult,forward_drag_n,lateral_drag_n,total_drag_n,departure_drag_n,alignment_force_n,alignment_lateral_force_n,alignment_vertical_force_n,lift_n,ang_vel_x,ang_vel_y,ang_vel_z,local_pitch_rate,local_yaw_rate,local_roll_rate,mass_kg
1788653422,1788653422.221,0.004,891.078,49715,32.0,,,player,advanced,Aircraft_4_4,Aircraft_5,354.85,1666.49,-1560.78,599.0,1067.49,91.39,91.39,0.67,0.3,-0.6,91.39,9.27,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.65,0.0,1.657,1.657,6.16,-62.7,108.38,0.38,1.051,1.051,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.032,0.942,0.0,0.0,0.003,0.186,-71.3,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4042.5,0.5,3881.1,0.0,844.1,-667.7,516.4,9265.7,-0.376,0.054,0.061,-0.056,0.097,-0.368,900.0
1788653422,1788653422.333,0.116,891.19,49722,32.0,,,player,advanced,Aircraft_4_4,Aircraft_5,364.92,1667.55,-1564.15,599.0,1068.55,91.6,91.6,0.41,0.24,-0.33,91.6,8.78,true,8.159,6.277,1.892,-0.066,1.069,0.293,1.89,2095.68,26.449,1.641,1.641,5.73,-64.5,108.94,0.21,1.028,1.028,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.027,0.043,0.004,1.0,1.0,0.0,-0.0,0.004,0.0,-0.0,0.533,0.0,0.0,0.003,0.148,-69.5,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4061.3,0.2,3704.1,0.0,604.9,-533.8,284.6,9064.9,-0.205,0.054,-0.002,-0.036,0.093,-0.187,900.0
1788653422,1788653422.448,0.231,891.305,49729,32.0,,,player,advanced,Aircraft_4_4,Aircraft_5,374.99,1668.54,-1567.65,599.0,1069.54,91.81,91.81,0.28,0.26,0.09,91.81,8.23,true,8.488,6.366,1.235,-0.038,1.066,0.218,1.265,2098.58,20.085,1.65,1.65,5.27,-65.25,109.35,-0.06,0.999,0.999,0.0,1.0,1.0,1.0,1.0,0.343,-0.564,0.027,0.268,-0.429,0.0,0.026,0.034,0.068,0.026,1.0,1.0,-0.429,-0.268,0.026,-0.253,-0.253,0.125,0.0,0.0,0.003,0.164,-56.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4079.5,0.1,3986.2,0.0,596.8,-591.8,-77.6,8810.3,-0.085,0.041,-0.038,-0.015,0.078,-0.064,900.0
1788653422,1788653422.548,0.332,891.406,49736,32.0,,,player,advanced,Aircraft_4_4,Aircraft_5,385.04,1669.47,-1571.27,599.0,1070.47,91.97,91.96,0.95,0.44,0.84,91.96,7.66,true,7.832,4.931,0.936,-0.105,0.923,0.179,1.019,2100.98,17.218,1.503,1.503,4.8,-65.11,109.47,-0.52,0.99,0.99,0.0,1.0,1.0,1.0,1.0,0.715,-0.96,1.0,0.628,-0.933,1.0,0.0,0.045,0.108,0.05,1.0,1.0,-0.933,-0.628,1.0,-0.72,-0.628,0.3,0.0,0.0,0.005,0.276,-43.3,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4093.1,1.1,4729.1,0.0,1228.9,-995.7,-720.4,8730.0,0.06,0.0,-0.102,0.039,0.066,0.09,900.0
1788653422,1788653422.675,0.458,891.532,49743,32.0,,,player,advanced,Aircraft_4_4,Aircraft_5,395.07,1670.33,-1575.0,599.0,1071.33,92.01,91.98,2.33,0.66,2.24,91.98,7.08,true,7.213,3.327,-0.093,-0.16,0.777,0.063,0.04,2102.28,7.45,1.339,1.339,4.17,-63.97,109.13,-1.39,0.973,0.973,0.0,1.0,1.0,1.0,1.0,0.694,-1.0,1.0,0.604,-1.0,1.0,0.0,0.071,0.188,0.09,1.0,1.0,-1.0,-0.604,1.0,-1.0,-0.604,0.708,0.0,0.0,0.007,0.413,-35.4,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4095.0,6.5,5616.6,0.0,2423.6,-1490.1,-1911.4,8581.2,0.176,-0.067,-0.178,0.123,0.063,0.22,900.0
1788653422,1788653422.801,0.584,891.658,49750,32.0,,,player,advanced,Aircraft_4_4,Aircraft_5,405.07,1671.12,-1578.8,599.0,1072.12,91.96,91.86,4.32,0.84,4.23,91.86,6.47,true,6.608,0.872,-0.715,-0.208,0.557,-0.016,-0.614,2102.6,0.709,1.089,1.089,3.26,-62.04,108.35,-2.64,0.949,0.949,0.0,1.0,1.0,1.0,1.0,0.65,-1.0,1.0,0.556,-1.0,1.0,0.0,0.114,0.314,0.155,1.0,1.0,-1.0,-0.556,1.0,-1.0,-0.556,0.861,0.0,0.0,0.009,0.521,-37.6,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4084.2,22.4,6072.7,0.0,4079.3,-1879.0,-3620.8,8367.3,0.259,-0.121,-0.248,0.195,0.071,0.316,900.0
1788653422,1788653422.919,0.702,891.776,49757,32.0,,,player,advanced,Aircraft_4_4,Aircraft_5,415.05,1671.84,-1582.66,599.0,1072.84,91.85,91.61,6.63,1.01,6.55,91.61,5.79,true,6.157,-0.83,-1.506,-0.234,0.42,-0.117,-1.493,2102.25,-8.2,0.915,0.915,2.1,-59.65,107.28,-4.09,0.92,0.92,0.0,1.0,1.0,1.0,1.0,0.575,-1.0,1.0,0.478,-1.0,1.0,0.0,0.169,0.478,0.253,1.0,1.0,-1.0,-0.478,1.0,-1.0,-0.478,0.88,0.0,0.0,0.011,0.631,-40.6,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4061.7,52.7,6404.1,0.0,5040.5,-2270.8,-4500.0,8118.7,0.313,-0.157,-0.299,0.245,0.08,0.381,900.0
1788653422,1788653423.019,0.802,891.876,49764,32.0,,,player,advanced,Aircraft_4_4,Aircraft_5,425.01,1672.48,-1586.53,599.0,1073.48,91.69,91.22,9.23,1.17,9.16,91.22,5.13,true,5.317,-2.06,-1.357,-0.295,0.335,-0.126,-1.488,2101.41,-8.789,0.79,0.79,0.7,-56.94,106.04,-5.73,0.889,0.889,0.0,1.0,1.0,1.0,1.0,0.427,-1.0,1.0,0.34,-1.0,1.0,0.0,0.222,0.634,0.375,1.0,1.0,-1.0,-0.34,1.0,-1.0,-0.34,0.915,0.0,0.0,0.013,0.732,-39.0,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4027.7,102.3,6631.9,0.0,5208.7,-2623.1,-4500.0,7836.7,0.335,-0.187,-0.328,0.282,0.082,0.411,900.0
1788653422,1788653423.144,0.927,892.001,49771,32.0,,,player,advanced,Aircraft_4_4,Aircraft_5,434.95,1673.05,-1590.42,599.0,1074.05,91.5,90.7,12.03,1.34,11.95,90.7,4.49,true,4.582,-3.0,-1.406,-0.344,0.278,-0.159,-1.718,2100.17,-11.551,0.694,0.694,-0.89,-54.22,104.72,-7.51,0.854,0.854,0.0,1.0,1.0,1.0,1.0,-0.786,-0.809,1.0,-0.711,-0.712,1.0,0.0,0.265,0.762,0.505,1.0,1.0,-0.712,0.711,1.0,-0.911,0.226,1.0,0.0,0.0,0.015,0.848,-38.3,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3981.8,173.6,6576.5,0.0,5418.7,-3018.6,-4500.0,7532.4,0.311,-0.204,-0.34,0.306,0.087,0.391,900.0
1788653422,1788653423.268,1.05,892.124,49778,31.0,,,player,advanced,Aircraft_4_4,Aircraft_5,444.87,1673.55,-1594.3,599.0,1074.55,91.36,90.16,14.76,1.38,14.7,90.16,3.85,true,4.186,-3.671,-0.16,-0.362,0.238,-0.061,-0.685,2099.38,-2.533,0.625,0.625,-2.59,-52.17,103.47,-9.26,0.82,0.82,0.0,1.0,1.0,1.0,1.0,-0.994,-0.447,1.0,-0.991,-0.322,1.0,0.0,0.301,0.865,0.629,1.0,1.0,-0.322,0.991,1.0,-0.444,0.926,1.0,0.0,0.0,0.015,0.874,-42.7,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3934.1,261.6,5505.0,0.0,5461.2,-3094.3,-4500.0,7231.9,0.16,-0.183,-0.298,0.291,0.093,0.233,900.0
1788653422,1788653423.403,1.187,892.261,49785,31.0,,,player,advanced,Aircraft_4_4,Aircraft_5,454.79,1673.97,-1598.17,599.0,1074.97,91.33,89.73,17.03,1.06,16.99,89.73,3.16,true,4.769,-4.106,0.652,-0.294,0.201,-0.006,-0.068,2099.54,2.528,0.581,0.581,-4.18,-51.54,102.48,-10.72,0.791,0.791,0.0,1.0,1.0,1.0,1.0,-0.995,-0.467,1.0,-0.993,-0.339,1.0,0.0,0.299,0.857,0.723,1.0,1.0,-0.339,0.993,1.0,-0.339,0.993,1.0,0.0,0.0,0.012,0.679,-54.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3896.8,347.9,5016.9,0.0,5095.4,-2390.2,-4500.0,6980.7,-0.048,-0.129,-0.224,0.244,0.099,0.011,900.0
1788653422,1788653423.507,1.29,892.364,49792,31.0,,,player,advanced,Aircraft_4_4,Aircraft_5,464.72,1674.3,-1602.05,599.0,1075.3,91.3,89.32,18.9,0.51,18.89,89.32,2.34,true,6.168,-4.464,0.501,-0.157,0.155,-0.047,-0.399,2099.6,-1.375,0.545,0.545,-5.64,-52.18,101.68,-11.94,0.768,0.768,0.0,1.0,1.0,1.0,1.0,-0.708,-0.849,1.0,-0.62,-0.766,1.0,0.0,0.232,0.659,0.733,1.0,1.0,-0.766,0.62,1.0,-0.653,0.688,1.0,0.0,0.0,0.006,0.329,-65.7,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3861.6,428.7,5452.4,0.0,4645.8,-1154.6,-4500.0,6771.7,-0.19,-0.103,-0.179,0.224,0.097,-0.139,900.0
1788653422,1788653423.633,1.416,892.49,49799,31.0,,,player,advanced,Aircraft_4_4,Aircraft_5,474.63,1674.52,-1605.92,599.0,1075.52,91.22,88.83,20.75,-0.07,20.75,88.83,1.36,true,7.779,-4.687,0.57,-0.003,0.113,-0.065,-0.516,2099.07,-3.45,0.522,0.522,-7.09,-53.43,100.85,-13.15,0.744,0.744,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.09,0.234,0.611,1.0,1.0,0.0,1.0,1.0,-0.563,0.862,1.0,0.0,0.0,0.001,-0.044,-76.2,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3819.1,516.6,5293.7,0.0,4502.6,151.8,-4500.0,6565.3,-0.26,-0.105,-0.166,0.232,0.092,-0.21,900.0
1788653422,1788653423.764,1.547,892.621,49806,31.0,,,player,advanced,Aircraft_4_4,Aircraft_5,484.54,1674.61,-1609.81,599.0,1075.61,91.22,88.41,22.48,-0.68,22.47,88.41,0.21,true,9.456,-4.501,1.794,0.151,0.102,0.036,0.56,2099.16,5.419,0.541,0.541,-8.43,-55.41,100.0,-14.26,0.723,0.723,0.0,1.0,1.0,1.0,1.0,-1.0,0.709,1.0,-1.0,0.586,1.0,0.0,0.0,-0.035,0.397,1.0,1.0,0.586,1.0,1.0,-0.096,1.0,1.0,0.0,0.0,0.007,-0.438,-88.5,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3782.8,606.5,4287.9,0.0,4749.2,1518.2,-4500.0,6374.1,-0.37,-0.066,-0.125,0.202,0.089,-0.329,900.0
1788653422,1788653423.877,1.661,892.735,49813,31.0,,,player,advanced,Aircraft_4_4,Aircraft_5,494.44,1674.56,-1613.73,599.0,1075.56,91.32,88.21,23.59,-1.4,23.55,88.21,-1.13,true,11.497,-4.308,2.089,0.337,0.083,0.048,0.731,2099.99,5.681,0.56,0.56,-9.52,-58.03,99.44,-14.95,0.709,0.709,0.0,1.0,1.0,1.0,1.0,-0.946,0.788,1.0,-0.921,0.684,1.0,0.0,-0.116,-0.385,0.155,1.0,1.0,0.684,0.921,1.0,0.37,0.921,1.0,0.0,0.0,0.015,-0.906,-109.1,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3766.4,667.9,4364.3,0.0,5485.4,3136.9,-4500.0,6256.5,-0.428,0.012,-0.075,0.124,0.092,-0.407,900.0
1788653422,1788653423.992,1.775,892.849,49820,31.0,,,player,advanced,Aircraft_4_4,Aircraft_5,504.34,1674.34,-1617.67,599.0,1075.34,91.37,88.21,23.83,-2.08,23.74,88.21,-2.67,true,13.534,-3.944,2.224,0.522,0.077,0.047,0.815,2100.3,4.927,0.598,0.598,-10.35,-60.82,99.35,-15.07,0.707,0.707,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.311,-0.97,-0.196,1.0,1.0,0.0,-0.0,1.0,0.435,0.486,1.0,0.0,0.0,0.023,-1.348,-127.2,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3765.9,681.7,4176.2,0.0,6483.8,4667.9,-4500.0,6236.2,-0.409,0.086,-0.035,0.038,0.094,-0.407,900.0
1788653422,1788653424.099,1.882,892.956,49827,31.0,,,player,advanced,Aircraft_4_4,Aircraft_5,514.23,1673.92,-1621.65,599.0,1074.92,91.53,88.47,23.47,-2.32,23.36,88.47,-4.36,true,14.482,-3.322,3.152,0.603,0.106,0.132,1.832,2101.39,12.748,0.661,0.661,-10.94,-63.02,99.58,-14.79,0.712,0.712,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.444,-1.0,-0.504,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.025,-1.502,-133.0,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3788.6,661.0,3504.3,0.0,6889.5,5216.8,-4500.0,6283.9,-0.261,0.092,-0.041,0.0,0.094,-0.263,900.0
1788653422,1788653424.206,1.99,893.064,49834,17.0,,,player,advanced,Aircraft_4_4,Aircraft_5,524.12,1673.3,-1625.69,599.0,1074.3,91.72,88.81,22.91,-2.17,22.81,88.81,-6.07,true,14.23,-3.194,2.591,0.569,0.099,0.065,1.378,2102.48,6.829,0.674,0.674,-11.48,-64.29,99.94,-14.4,0.72,0.72,0.0,1.0,1.0,1.0,1.0,-0.829,0.72,1.0,-0.764,0.599,1.0,0.0,-0.5,-1.0,-0.694,1.0,1.0,0.599,0.764,1.0,0.467,0.641,1.0,0.0,0.0,0.024,-1.398,-136.5,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3817.3,629.9,4291.4,0.0,6634.9,4875.6,-4500.0,6349.8,-0.175,0.103,-0.053,-0.026,0.103,-0.18,900.0
1788653422,1788653424.316,2.099,893.173,49841,17.0,,,player,advanced,Aircraft_4_4,Aircraft_5,533.99,1672.48,-1629.76,599.0,1073.48,91.84,89.19,21.9,-2.15,21.8,89.19,-7.74,true,14.211,-2.929,2.153,0.559,0.106,0.013,1.064,2102.82,2.231,0.701,0.701,-11.95,-65.57,100.6,-13.73,0.733,0.733,0.0,1.0,1.0,1.0,1.0,-0.758,0.735,1.0,-0.678,0.616,1.0,0.0,-0.503,-1.0,-0.811,1.0,1.0,0.616,0.678,1.0,0.616,0.678,1.0,0.0,0.0,0.023,-1.378,-137.0,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3850.2,575.6,4713.8,0.0,6600.0,4828.0,-4500.0,6464.8,-0.211,0.163,-0.023,-0.081,0.105,-0.233,900.0
1788653422,1788653424.419,2.202,893.276,49848,17.0,,,player,advanced,Aircraft_4_4,Aircraft_5,543.84,1671.47,-1633.87,599.0,1072.47,91.96,89.66,20.45,-2.18,20.34,89.66,-9.41,true,14.396,-2.465,2.139,0.571,0.132,0.004,1.199,2102.92,1.838,0.748,0.748,-12.35,-66.86,101.56,-12.78,0.752,0.752,0.0,1.0,1.0,1.0,1.0,-0.433,0.689,1.0,-0.345,0.562,1.0,0.0,-0.509,-1.0,-0.883,1.0,1.0,0.562,0.345,1.0,0.562,0.345,1.0,0.0,0.0,0.024,-1.395,-144.5,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3890.4,502.0,4834.6,0.0,6663.0,4913.9,-4500.0,6628.2,-0.171,0.194,-0.024,-0.119,0.113,-0.2,900.0
1788653422,1788653424.541,2.325,893.399,49855,17.0,,,player,advanced,Aircraft_4_4,Aircraft_5,553.67,1670.27,-1638.02,599.0,1071.27,92.1,90.17,18.75,-2.07,18.64,90.17,-11.07,true,14.436,-1.919,1.644,0.57,0.174,-0.052,0.896,2103.07,-2.646,0.804,0.804,-12.7,-67.74,102.7,-11.68,0.773,0.773,0.0,1.0,1.0,1.0,1.0,-0.179,0.172,1.0,-0.135,0.114,1.0,0.0,-0.507,-1.0,-0.928,1.0,1.0,0.114,0.135,1.0,0.295,0.135,1.0,0.0,0.0,0.023,-1.318,-149.0,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3935.5,422.0,4528.2,0.0,6483.8,4668.0,-4500.0,6817.2,-0.112,0.202,-0.037,-0.139,0.123,-0.143,900.0
1788653422,1788653424.648,2.431,893.505,49862,17.0,,,player,advanced,Aircraft_4_4,Aircraft_5,563.47,1668.87,-1642.22,599.0,1069.87,92.37,90.75,17.2,-1.88,17.1,90.75,-12.69,true,13.737,-1.487,3.149,0.499,0.213,0.094,2.539,2104.19,11.246,0.848,0.848,-13.13,-68.02,103.81,-10.67,0.793,0.793,0.0,1.0,1.0,1.0,1.0,0.0,-0.247,1.0,0.0,-0.166,1.0,0.0,-0.485,-1.0,-0.956,1.0,1.0,-0.166,-0.0,1.0,-0.166,-0.0,1.0,0.0,0.0,0.02,-1.187,-141.1,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3986.4,355.0,4228.8,0.0,6175.8,4229.8,-4500.0,6990.3,-0.012,0.15,-0.068,-0.11,0.119,-0.03,900.0
1788653422,1788653424.779,2.563,893.637,49869,17.0,,,player,advanced,Aircraft_4_4,Aircraft_5,573.27,1667.29,-1646.47,599.0,1068.29,92.65,91.23,16.2,-1.53,16.13,91.23,-14.22,true,12.856,-1.397,2.913,0.413,0.226,0.061,2.412,2105.29,8.583,0.857,0.857,-13.67,-67.68,104.6,-10.03,0.805,0.805,0.0,1.0,1.0,1.0,1.0,0.0,-0.682,1.0,0.0,-0.555,1.0,0.0,-0.436,-1.0,-0.973,1.0,1.0,-0.555,-0.0,1.0,-0.494,-0.0,1.0,0.0,0.0,0.017,-0.964,-130.5,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4028.0,315.0,4594.6,0.0,5672.2,3453.1,-4500.0,7100.6,0.053,0.072,-0.106,-0.048,0.116,0.058,900.0
1788653422,1788653424.885,2.668,893.742,49876,17.0,,,player,advanced,Aircraft_4_4,Aircraft_5,583.05,1665.54,-1650.77,599.0,1066.54,92.91,91.53,15.99,-1.15,15.95,91.53,-15.64,true,11.803,-1.458,2.907,0.313,0.231,0.048,2.468,2106.01,7.751,0.851,0.851,-14.37,-66.95,104.92,-9.88,0.808,0.808,0.0,1.0,1.0,1.0,1.0,0.02,-0.412,1.0,0.015,-0.292,1.0,0.0,-0.364,-1.0,-0.983,1.0,1.0,-0.292,-0.015,1.0,-0.467,-0.015,0.996,0.0,0.0,0.012,-0.718,-119.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4054.7,306.8,4530.9,0.0,5187.7,2581.0,-4500.0,7124.9,0.092,-0.013,-0.145,0.029,0.115,0.125,900.0
1788653422,1788653425.009,2.792,893.866,49883,17.0,,,player,advanced,Aircraft_4_4,Aircraft_5,592.82,1663.63,-1655.11,599.0,1064.63,93.23,91.8,16.28,-0.67,16.26,91.8,-16.96,true,10.546,-1.519,3.705,0.195,0.239,0.117,3.308,2107.14,14.509,0.845,0.845,-15.13,-65.91,104.93,-10.05,0.805,0.805,0.0,1.0,1.0,1.0,1.0,-0.106,-0.453,1.0,-0.08,-0.327,1.0,0.0,-0.28,-0.876,-0.973,1.0,1.0,-0.327,0.08,1.0,-0.242,0.08,1.0,0.0,0.0,0.007,-0.416,-89.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4079.1,317.9,4107.4,0.0,4743.2,1499.3,-4500.0,7097.3,0.136,-0.05,-0.142,0.046,0.092,0.175,900.0
1788653422,1788653425.134,2.917,893.991,49890,17.0,,,player,advanced,Aircraft_4_4,Aircraft_5,602.59,1661.58,-1659.5,599.0,1062.58,93.57,92.06,16.72,-0.18,16.72,92.06,-18.14,true,9.146,-1.858,3.146,0.063,0.221,0.048,2.746,2108.29,8.079,0.81,0.81,-15.86,-64.73,104.81,-10.3,0.8,0.8,0.0,1.0,1.0,1.0,1.0,-0.152,-0.616,1.0,-0.115,-0.482,1.0,0.0,-0.152,-0.493,-0.853,1.0,1.0,-0.482,0.115,1.0,-0.482,0.115,1.0,0.0,0.0,0.002,-0.114,-80.6,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4102.3,335.6,4620.9,0.0,4518.7,410.4,-4500.0,7054.4,0.133,-0.078,-0.157,0.076,0.094,0.184,900.0
1788653422,1788653425.247,3.03,894.104,49897,34.0,,,player,advanced,Aircraft_4_4,Aircraft_5,612.36,1659.4,-1663.92,599.0,1060.4,93.93,92.3,17.4,0.17,17.4,92.3,-19.21,true,8.08,-2.014,3.866,-0.033,0.222,0.107,3.441,2109.54,13.776,0.794,0.794,-16.68,-63.49,104.58,-10.67,0.792,0.792,0.0,1.0,1.0,1.0,1.0,-0.061,0.004,1.0,-0.046,0.002,1.0,0.0,-0.044,-0.171,-0.63,1.0,1.0,0.002,0.046,1.0,-0.015,0.046,1.0,0.0,0.0,0.002,0.108,-73.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4123.7,363.2,3921.0,0.0,4517.1,-393.0,-4500.0,6989.6,0.154,-0.085,-0.165,0.078,0.096,0.207,900.0
1788653422,1788653425.363,3.146,894.22,49904,34.0,,,player,advanced,Aircraft_4_4,Aircraft_5,622.13,1657.1,-1668.36,599.0,1058.1,94.3,92.63,17.69,0.47,17.69,92.63,-20.2,true,7.187,-2.296,3.628,-0.111,0.21,0.072,3.168,2110.82,10.293,0.766,0.766,-17.38,-62.23,104.55,-10.81,0.79,0.79,0.0,1.0,1.0,1.0,1.0,-0.644,0.721,1.0,-0.55,0.6,1.0,0.0,0.013,0.006,-0.411,1.0,1.0,0.6,0.55,1.0,0.451,0.55,1.0,0.0,0.0,0.005,0.288,-57.2,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4152.7,375.7,4437.3,0.0,4620.3,-1047.7,-4500.0,6966.0,0.126,-0.033,-0.123,0.028,0.084,0.156,900.0
1788653422,1788653425.505,3.288,894.362,49911,34.0,,,player,advanced,Aircraft_4_4,Aircraft_5,631.92,1654.68,-1672.82,599.0,1055.68,94.66,93.06,17.34,0.58,17.33,93.06,-21.12,true,6.743,-2.312,3.805,-0.148,0.219,0.082,3.359,2111.84,11.323,0.764,0.764,-17.84,-61.45,104.87,-10.55,0.795,0.795,0.0,1.0,1.0,1.0,1.0,-0.436,0.058,1.0,-0.347,0.038,1.0,0.0,0.057,0.14,-0.218,1.0,1.0,0.038,0.347,1.0,0.232,0.347,1.0,0.0,0.0,0.006,0.36,-52.7,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4191.2,360.8,4110.0,0.0,4688.3,-1315.4,-4500.0,7010.7,0.069,0.038,-0.079,-0.027,0.082,0.071,900.0
1788653422,1788653425.619,3.402,894.476,49918,34.0,,,player,advanced,Aircraft_4_4,Aircraft_5,641.73,1652.16,-1677.3,599.0,1053.16,95.09,93.61,16.71,0.58,16.7,93.61,-22.04,true,6.66,-2.239,4.037,-0.15,0.234,0.099,3.622,2113.54,13.105,0.771,0.771,-18.23,-60.83,105.36,-10.11,0.803,0.803,0.0,1.0,1.0,1.0,1.0,-0.274,-0.472,1.0,-0.211,-0.343,1.0,0.0,0.085,0.222,-0.061,1.0,1.0,-0.343,0.211,1.0,-0.235,0.211,1.0,0.0,0.0,0.006,0.357,-56.2,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4241.6,335.1,4184.9,0.0,4687.3,-1311.8,-4500.0,7085.3,0.073,0.042,-0.082,-0.031,0.086,0.075,900.0
